frequency [Hz],synthHD Pro power [dBm],det power [dBm]
12340000000.0,2.8999999999999986,4.2279238
12340000000.0,3.5999999999999943,4.9254166
12340000000.0,4.299999999999997,5.748271600000001
12340000000.0,5.0,6.532463
12535000000.0,-30.0,-28.526852
12535000000.0,-29.3,-28.013488000000002
12535000000.0,-28.6,-27.493298
12535000000.0,-27.9,-26.983158000000003
12535000000.0,-27.2,-26.491464
12535000000.0,-26.5,-25.934791999999998
12535000000.0,-25.8,-25.361330000000002
12535000000.0,-25.1,-24.810802000000002
12535000000.0,-24.4,-24.24402
12535000000.0,-23.7,-23.660244
12535000000.0,-23.0,-23.087595999999998
12535000000.0,-22.3,-22.45482
12535000000.0,-21.6,-21.818108000000002
12535000000.0,-20.9,-21.126474
12535000000.0,-20.200000000000003,-20.362764000000002
12535000000.0,-19.5,-19.597214
12535000000.0,-18.8,-18.824019999999997
12535000000.0,-18.1,-18.035788000000004
12535000000.0,-17.4,-17.485092
12535000000.0,-16.700000000000003,-16.769182
12535000000.0,-16.0,-15.926731999999998
12535000000.0,-15.3,-15.270053999999998
12535000000.0,-14.600000000000001,-14.525154
12535000000.0,-13.900000000000002,-13.679839999999999
12535000000.0,-13.200000000000003,-12.888705999999999
12535000000.0,-12.5,-12.112568
12535000000.0,-11.8,-11.41058
12535000000.0,-11.100000000000001,-10.687764
12535000000.0,-10.400000000000002,-9.872808000000001
12535000000.0,-9.700000000000003,-8.964374600000001
12535000000.0,-9.0,-8.092672799999999
12535000000.0,-8.3,-7.3955484
12535000000.0,-7.600000000000001,-6.6888054
12535000000.0,-6.900000000000002,-5.9663004
12535000000.0,-6.200000000000003,-5.129644399999999
12535000000.0,-5.5,-4.2772896
12535000000.0,-4.800000000000001,-3.4559342
12535000000.0,-4.100000000000001,-2.695886
12535000000.0,-3.400000000000002,-1.9325378
12535000000.0,-2.700000000000003,-1.1759606
12535000000.0,-2.0,-0.42719155999999997
12535000000.0,-1.3000000000000007,0.32430546
12535000000.0,-0.6000000000000014,1.067377
12535000000.0,0.09999999999999787,1.8508692
12535000000.0,0.7999999999999972,2.6199852
12535000000.0,1.4999999999999964,3.3701548000000003
12535000000.0,2.1999999999999957,4.0896086
12535000000.0,2.8999999999999986,4.7845256
12535000000.0,3.5999999999999943,5.482062
12535000000.0,4.299999999999997,6.2885222
12535000000.0,5.0,7.0443624
12730000000.0,-30.0,-29.271372000000003
12730000000.0,-29.3,-28.761448
12730000000.0,-28.6,-28.253522000000004
12730000000.0,-27.9,-27.703154
12730000000.0,-27.2,-27.169952000000002
12730000000.0,-26.5,-26.611438
12730000000.0,-25.8,-26.048678000000002
12730000000.0,-25.1,-25.490587999999995
12730000000.0,-24.4,-24.932756
12730000000.0,-23.7,-24.364038
12730000000.0,-23.0,-23.739978
12730000000.0,-22.3,-23.091358
12730000000.0,-21.6,-22.448092000000003
12730000000.0,-20.9,-21.774093999999998
12730000000.0,-20.200000000000003,-21.021421999999998
12730000000.0,-19.5,-20.234769999999997
12730000000.0,-18.8,-19.438731999999998
12730000000.0,-18.1,-18.623528
12730000000.0,-17.4,-18.054734
12730000000.0,-16.700000000000003,-17.309597999999998
12730000000.0,-16.0,-16.51625
12730000000.0,-15.3,-15.820187999999998
12730000000.0,-14.600000000000001,-15.004259999999999
12730000000.0,-13.900000000000002,-14.162108
12730000000.0,-13.200000000000003,-13.35361
12730000000.0,-12.5,-12.590674
12730000000.0,-11.8,-11.863018
12730000000.0,-11.100000000000001,-11.118923999999998
12730000000.0,-10.400000000000002,-10.311539999999999
12730000000.0,-9.700000000000003,-9.4372232
12730000000.0,-9.0,-8.5843252
12730000000.0,-8.3,-7.824466799999999
12730000000.0,-7.600000000000001,-7.051280200000001
12730000000.0,-6.900000000000002,-6.320758400000001
12730000000.0,-6.200000000000003,-5.5175605999999995
12730000000.0,-5.5,-4.6992563999999994
12730000000.0,-4.800000000000001,-3.8582786
12730000000.0,-4.100000000000001,-3.0415322
12730000000.0,-3.400000000000002,-2.2220708
12730000000.0,-2.700000000000003,-1.4596684
12730000000.0,-2.0,-0.6991031000000001
12730000000.0,-1.3000000000000007,0.059238851999999995
12730000000.0,-0.6000000000000014,0.83023916
12730000000.0,0.09999999999999787,1.6243286000000001
12730000000.0,0.7999999999999972,2.4023510000000003
12730000000.0,1.4999999999999964,3.1614066
12730000000.0,2.1999999999999957,3.8926051999999998
12730000000.0,2.8999999999999986,4.6003682
12730000000.0,3.5999999999999943,5.377574200000001
12730000000.0,4.299999999999997,6.195265400000001
12730000000.0,5.0,6.9611368
12925000000.0,-30.0,-29.047352
12925000000.0,-29.3,-28.572356000000003
12925000000.0,-28.6,-28.089536
12925000000.0,-27.9,-27.491799999999994
12925000000.0,-27.2,-26.91216
12925000000.0,-26.5,-26.341928000000003
12925000000.0,-25.8,-25.775948
12925000000.0,-25.1,-25.189568
12925000000.0,-24.4,-24.621760000000002
12925000000.0,-23.7,-24.050958
12925000000.0,-23.0,-23.345168
12925000000.0,-22.3,-22.652003999999998
12925000000.0,-21.6,-21.973214000000002
12925000000.0,-20.9,-21.292598
12925000000.0,-20.200000000000003,-20.523594
12925000000.0,-19.5,-19.691824
12925000000.0,-18.8,-18.851993999999998
12925000000.0,-18.1,-17.992176
12925000000.0,-17.4,-17.393796
12925000000.0,-16.700000000000003,-16.6115
12925000000.0,-16.0,-15.867439999999998
12925000000.0,-15.3,-15.129128
12925000000.0,-14.600000000000001,-14.246403999999998
12925000000.0,-13.900000000000002,-13.415089999999998
12925000000.0,-13.200000000000003,-12.587294
12925000000.0,-12.5,-11.846794000000001
12925000000.0,-11.8,-11.10444
12925000000.0,-11.100000000000001,-10.343762
12925000000.0,-10.400000000000002,-9.550387
12925000000.0,-9.700000000000003,-8.7312628
12925000000.0,-9.0,-7.902208800000001
12925000000.0,-8.3,-7.090423199999999
12925000000.0,-7.600000000000001,-6.2652716
12925000000.0,-6.900000000000002,-5.5325076
12925000000.0,-6.200000000000003,-4.771646199999999
12925000000.0,-5.5,-4.0025272
12925000000.0,-4.800000000000001,-3.1518068
12925000000.0,-4.100000000000001,-2.2817415999999997
12925000000.0,-3.400000000000002,-1.4217098000000001
12925000000.0,-2.700000000000003,-0.66447074
12925000000.0,-2.0,0.089703178
12925000000.0,-1.3000000000000007,0.84248572
12925000000.0,-0.6000000000000014,1.6194644
12925000000.0,0.09999999999999787,2.3985570000000003
12925000000.0,0.7999999999999972,3.1617982
12925000000.0,1.4999999999999964,3.898014
12925000000.0,2.1999999999999957,4.608828600000001
12925000000.0,2.8999999999999986,5.2918188
12925000000.0,3.5999999999999943,6.1027346
12925000000.0,4.299999999999997,6.8881546
12925000000.0,5.0,7.607839399999999
13120000000.0,-30.0,-27.661726000000005
13120000000.0,-29.3,-27.260709999999996
13120000000.0,-28.6,-26.856948
13120000000.0,-27.9,-26.313798
13120000000.0,-27.2,-25.778118
13120000000.0,-26.5,-25.26353
13120000000.0,-25.8,-24.738177999999998
13120000000.0,-25.1,-24.189292000000002
13120000000.0,-24.4,-23.660572
13120000000.0,-23.7,-23.104882
13120000000.0,-23.0,-22.437044
13120000000.0,-22.3,-21.789182
13120000000.0,-21.6,-21.148054
13120000000.0,-20.9,-20.495574
13120000000.0,-20.200000000000003,-19.749109999999998
13120000000.0,-19.5,-18.944968
13120000000.0,-18.8,-18.122366
13120000000.0,-18.1,-17.277406
13120000000.0,-17.4,-16.683072
13120000000.0,-16.700000000000003,-15.90788
13120000000.0,-16.0,-15.143043999999998
13120000000.0,-15.3,-14.38861
13120000000.0,-14.600000000000001,-13.512594000000002
13120000000.0,-13.900000000000002,-12.684678
13120000000.0,-13.200000000000003,-11.848726000000001
13120000000.0,-12.5,-11.090734
13120000000.0,-11.8,-10.339094
13120000000.0,-11.100000000000001,-9.5683982
13120000000.0,-10.400000000000002,-8.759214
13120000000.0,-9.700000000000003,-7.916892
13120000000.0,-9.0,-7.065732200000001
13120000000.0,-8.3,-6.227127600000001
13120000000.0,-7.600000000000001,-5.378750800000001
13120000000.0,-6.900000000000002,-4.6083022
13120000000.0,-6.200000000000003,-3.8354711999999997
13120000000.0,-5.5,-3.053378
13120000000.0,-4.800000000000001,-2.192758
13120000000.0,-4.100000000000001,-1.3096706
13120000000.0,-3.400000000000002,-0.4407044
13120000000.0,-2.700000000000003,0.34199068
13120000000.0,-2.0,1.1148045999999998
13120000000.0,-1.3000000000000007,1.871498
13120000000.0,-0.6000000000000014,2.6558150000000005
13120000000.0,0.09999999999999787,3.4216994
13120000000.0,0.7999999999999972,4.2004936
13120000000.0,1.4999999999999964,4.973739
13120000000.0,2.1999999999999957,5.7104754
13120000000.0,2.8999999999999986,6.403858
13120000000.0,3.5999999999999943,7.2824100000000005
13120000000.0,4.299999999999997,8.138715
13120000000.0,5.0,9.208972
13315000000.0,-30.0,-25.472044
13315000000.0,-29.3,-25.239588
13315000000.0,-28.6,-25.005630000000004
13315000000.0,-27.9,-24.668834
13315000000.0,-27.2,-24.323932
13315000000.0,-26.5,-23.980634000000002
13315000000.0,-25.8,-23.608266000000004
13315000000.0,-25.1,-23.214938
13315000000.0,-24.4,-22.824926
13315000000.0,-23.7,-22.378449999999997
13315000000.0,-23.0,-21.885156000000002
13315000000.0,-22.3,-21.389558
13315000000.0,-21.6,-20.883125999999997
13315000000.0,-20.9,-20.326987999999997
13315000000.0,-20.200000000000003,-19.678338000000004
13315000000.0,-19.5,-18.983672000000002
13315000000.0,-18.8,-18.252353999999997
13315000000.0,-18.1,-17.48225
13315000000.0,-17.4,-16.930596
13315000000.0,-16.700000000000003,-16.200256000000003
13315000000.0,-16.0,-15.389190000000003
13315000000.0,-15.3,-14.631737999999999
13315000000.0,-14.600000000000001,-13.817616000000001
13315000000.0,-13.900000000000002,-12.999467999999998
13315000000.0,-13.200000000000003,-12.156611999999999
13315000000.0,-12.5,-11.348228
13315000000.0,-11.8,-10.59212
13315000000.0,-11.100000000000001,-9.814014
13315000000.0,-10.400000000000002,-8.963650000000001
13315000000.0,-9.700000000000003,-8.0472868
13315000000.0,-9.0,-7.1376170000000005
13315000000.0,-8.3,-6.2920208
13315000000.0,-7.600000000000001,-5.433366199999999
13315000000.0,-6.900000000000002,-4.6095072
13315000000.0,-6.200000000000003,-3.785875
13315000000.0,-5.5,-2.9533274
13315000000.0,-4.800000000000001,-2.0839798
13315000000.0,-4.100000000000001,-1.2072574
13315000000.0,-3.400000000000002,-0.33806465999999996
13315000000.0,-2.700000000000003,0.47621317999999996
13315000000.0,-2.0,1.2804442000000003
13315000000.0,-1.3000000000000007,2.0725778000000004
13315000000.0,-0.6000000000000014,2.8589329999999995
13315000000.0,0.09999999999999787,3.629357
13315000000.0,0.7999999999999972,4.4749816000000004
13315000000.0,1.4999999999999964,5.3325666
13315000000.0,2.1999999999999957,6.1457926
13315000000.0,2.8999999999999986,6.911604199999999
13315000000.0,3.5999999999999943,7.897369599999999
13315000000.0,4.299999999999997,8.921586600000001
13315000000.0,5.0,10.465238
13510000000.0,-30.0,-28.084566000000002
13510000000.0,-29.3,-27.72603
13510000000.0,-28.6,-27.364707999999997
13510000000.0,-27.9,-26.833618
13510000000.0,-27.2,-26.302
13510000000.0,-26.5,-25.786412000000002
13510000000.0,-25.8,-25.225320000000004
13510000000.0,-25.1,-24.660511999999997
13510000000.0,-24.4,-24.107567999999997
13510000000.0,-23.7,-23.464452
13510000000.0,-23.0,-22.834208
13510000000.0,-22.3,-22.211246
13510000000.0,-21.6,-21.587566
13510000000.0,-20.9,-20.882009999999998
13510000000.0,-20.200000000000003,-20.083416
13510000000.0,-19.5,-19.269042000000002
13510000000.0,-18.8,-18.424736000000003
13510000000.0,-18.1,-17.544202
13510000000.0,-17.4,-16.918268
13510000000.0,-16.700000000000003,-16.105
13510000000.0,-16.0,-15.1286
13510000000.0,-15.3,-14.271609999999999
13510000000.0,-14.600000000000001,-13.4334
13510000000.0,-13.900000000000002,-12.563902000000002
13510000000.0,-13.200000000000003,-11.662944
13510000000.0,-12.5,-10.780024000000001
13510000000.0,-11.8,-9.9879706
13510000000.0,-11.100000000000001,-9.1813298
13510000000.0,-10.400000000000002,-8.276739000000001
13510000000.0,-9.700000000000003,-7.2774792
13510000000.0,-9.0,-6.306751199999999
13510000000.0,-8.3,-5.4538269999999995
13510000000.0,-7.600000000000001,-4.5930258
13510000000.0,-6.900000000000002,-3.7231581999999994
13510000000.0,-6.200000000000003,-2.8515775999999997
13510000000.0,-5.5,-1.9817101999999998
13510000000.0,-4.800000000000001,-1.1160847999999999
13510000000.0,-4.100000000000001,-0.25259544
13510000000.0,-3.400000000000002,0.5963640800000001
13510000000.0,-2.700000000000003,1.4290086
13510000000.0,-2.0,2.2558581999999996
13510000000.0,-1.3000000000000007,3.0588416
13510000000.0,-0.6000000000000014,3.8334699999999997
13510000000.0,0.09999999999999787,4.5955086
13510000000.0,0.7999999999999972,5.474168199999999
13510000000.0,1.4999999999999964,6.420158000000001
13510000000.0,2.1999999999999957,7.4642713999999994
13510000000.0,2.8999999999999986,8.2883996
13510000000.0,3.5999999999999943,9.2790544
13510000000.0,4.299999999999997,10.292828
13510000000.0,5.0,11.893854000000001
13705000000.0,-30.0,-29.256186000000003
13705000000.0,-29.3,-28.769345999999995
13705000000.0,-28.6,-28.239454000000002
13705000000.0,-27.9,-27.594586
13705000000.0,-27.2,-26.972334
13705000000.0,-26.5,-26.350208
13705000000.0,-25.8,-25.701718
13705000000.0,-25.1,-25.063892000000003
13705000000.0,-24.4,-24.397416
13705000000.0,-23.7,-23.682406
13705000000.0,-23.0,-22.978227999999998
13705000000.0,-22.3,-22.284764000000003
13705000000.0,-21.6,-21.56208
13705000000.0,-20.9,-20.739425999999998
13705000000.0,-20.200000000000003,-19.848982
13705000000.0,-19.5,-19.022598
13705000000.0,-18.8,-18.172126
13705000000.0,-18.1,-17.204104
13705000000.0,-17.4,-16.435046
13705000000.0,-16.700000000000003,-15.573148
13705000000.0,-16.0,-14.602596
13705000000.0,-15.3,-13.705108000000001
13705000000.0,-14.600000000000001,-12.806639999999998
13705000000.0,-13.900000000000002,-11.946622
13705000000.0,-13.200000000000003,-11.068118000000002
13705000000.0,-12.5,-10.177686
13705000000.0,-11.8,-9.2964782
13705000000.0,-11.100000000000001,-8.403780999999999
13705000000.0,-10.400000000000002,-7.4426402
13705000000.0,-9.700000000000003,-6.427565599999999
13705000000.0,-9.0,-5.477497199999999
13705000000.0,-8.3,-4.6190924
13705000000.0,-7.600000000000001,-3.7609462000000002
13705000000.0,-6.900000000000002,-2.8294362
13705000000.0,-6.200000000000003,-1.9010936
13705000000.0,-5.5,-0.98166618
13705000000.0,-4.800000000000001,-0.07115575199999999
13705000000.0,-4.100000000000001,0.824076
13705000000.0,-3.400000000000002,1.6997288000000002
13705000000.0,-2.700000000000003,2.5705982
13705000000.0,-2.0,3.4900198
13705000000.0,-1.3000000000000007,4.376660800000001
13705000000.0,-0.6000000000000014,5.224633599999999
13705000000.0,0.09999999999999787,6.1587144
13705000000.0,0.7999999999999972,7.216044199999999
13705000000.0,1.4999999999999964,8.7730598
13705000000.0,2.1999999999999957,11.880438000000002
13705000000.0,2.8999999999999986,12.784623999999999
13705000000.0,3.5999999999999943,13.337104
13705000000.0,4.299999999999997,13.675720000000002
13705000000.0,5.0,14.158815999999998
13900000000.0,-30.0,-29.920058
13900000000.0,-29.3,-29.425381999999995
13900000000.0,-28.6,-28.838184000000002
13900000000.0,-27.9,-28.20743
13900000000.0,-27.2,-27.59853
13900000000.0,-26.5,-26.959609999999998
13900000000.0,-25.8,-26.300972
13900000000.0,-25.1,-25.659253999999997
13900000000.0,-24.4,-24.93894
13900000000.0,-23.7,-24.199058
13900000000.0,-23.0,-23.468241999999996
13900000000.0,-22.3,-22.738229999999998
13900000000.0,-21.6,-21.944145999999996
13900000000.0,-20.9,-21.031722
13900000000.0,-20.200000000000003,-20.078732
13900000000.0,-19.5,-19.275858000000003
13900000000.0,-18.8,-18.453756000000002
13900000000.0,-18.1,-17.42029
13900000000.0,-17.4,-16.507838
13900000000.0,-16.700000000000003,-15.618128000000002
13900000000.0,-16.0,-14.676027999999999
13900000000.0,-15.3,-13.753620000000002
13900000000.0,-14.600000000000001,-12.812026
13900000000.0,-13.900000000000002,-11.975978000000001
13900000000.0,-13.200000000000003,-11.126726000000001
13900000000.0,-12.5,-10.244678
13900000000.0,-11.8,-9.278030000000001
13900000000.0,-11.100000000000001,-8.2919548
13900000000.0,-10.400000000000002,-7.283694799999999
13900000000.0,-9.700000000000003,-6.2538476
13900000000.0,-9.0,-5.3251176
13900000000.0,-8.3,-4.4668072
13900000000.0,-7.600000000000001,-3.6060622
13900000000.0,-6.900000000000002,-2.615811
13900000000.0,-6.200000000000003,-1.6343532
13900000000.0,-5.5,-0.66559908
13900000000.0,-4.800000000000001,0.28490329999999997
13900000000.0,-4.100000000000001,1.2159087999999998
13900000000.0,-3.400000000000002,2.1205955999999997
13900000000.0,-2.700000000000003,3.0308257999999997
13900000000.0,-2.0,4.0468962
13900000000.0,-1.3000000000000007,5.01521
13900000000.0,-0.6000000000000014,5.9295002000000006
13900000000.0,0.09999999999999787,7.024181200000001
13900000000.0,0.7999999999999972,8.2195946
13900000000.0,1.4999999999999964,10.167278
13900000000.0,2.1999999999999957,13.793463999999997
13900000000.0,2.8999999999999986,14.482791999999998
13900000000.0,3.5999999999999943,14.7944
13900000000.0,4.299999999999997,14.889818
13900000000.0,5.0,14.889050000000001
