frequency [Hz],synthHD Pro power [dBm],det power [dBm]
11950000000.0,-2.700000000000003,-0.043972991999999995
11950000000.0,-2.0,0.6852689599999999
11950000000.0,-1.3000000000000007,1.4097298
11950000000.0,-0.6000000000000014,2.1694831999999997
11950000000.0,0.09999999999999787,2.9799078000000003
11950000000.0,0.7999999999999972,3.7771402000000003
11950000000.0,1.4999999999999964,4.5457348
11950000000.0,2.1999999999999957,5.2793414
11950000000.0,2.8999999999999986,5.983441000000001
11950000000.0,3.5999999999999943,6.71066
11950000000.0,4.299999999999997,7.4386144000000005
11950000000.0,5.0,8.1642672
12028000000.0,-30.0,-29.514248000000002
12028000000.0,-29.3,-28.986939999999997
12028000000.0,-28.6,-28.396132
12028000000.0,-27.9,-27.725967999999995
12028000000.0,-27.2,-27.09796
12028000000.0,-26.5,-26.504231999999995
12028000000.0,-25.8,-25.808035999999998
12028000000.0,-25.1,-25.112982
12028000000.0,-24.4,-24.461080000000003
12028000000.0,-23.7,-23.828988000000003
12028000000.0,-23.0,-23.224124
12028000000.0,-22.3,-22.563716
12028000000.0,-21.6,-21.737664
12028000000.0,-20.9,-21.005456000000002
12028000000.0,-20.200000000000003,-20.353744
12028000000.0,-19.5,-19.665485999999998
12028000000.0,-18.8,-18.837097999999997
12028000000.0,-18.1,-18.098276
12028000000.0,-17.4,-17.486942
12028000000.0,-16.700000000000003,-16.586209999999998
12028000000.0,-16.0,-15.729242
12028000000.0,-15.3,-15.074022
12028000000.0,-14.600000000000001,-14.274367999999999
12028000000.0,-13.900000000000002,-13.432552000000001
12028000000.0,-13.200000000000003,-12.649452
12028000000.0,-12.5,-11.89097
12028000000.0,-11.8,-11.119997999999999
12028000000.0,-11.100000000000001,-10.330284
12028000000.0,-10.400000000000002,-9.507081600000001
12028000000.0,-9.700000000000003,-8.662926200000001
12028000000.0,-9.0,-7.8052516
12028000000.0,-8.3,-6.9407842
12028000000.0,-7.600000000000001,-6.1105356
12028000000.0,-6.900000000000002,-5.3348506
12028000000.0,-6.200000000000003,-4.5421798
12028000000.0,-5.5,-3.7451172
12028000000.0,-4.800000000000001,-2.9463789999999994
12028000000.0,-4.100000000000001,-2.140503
12028000000.0,-3.400000000000002,-1.3399732
12028000000.0,-2.700000000000003,-0.6332751200000001
12028000000.0,-2.0,0.07880561800000001
12028000000.0,-1.3000000000000007,0.78028822
12028000000.0,-0.6000000000000014,1.5468226
12028000000.0,0.09999999999999787,2.3829112
12028000000.0,0.7999999999999972,3.2004274
12028000000.0,1.4999999999999964,3.9941572
12028000000.0,2.1999999999999957,4.759084400000001
12028000000.0,2.8999999999999986,5.4946928
12028000000.0,3.5999999999999943,6.2583248
12028000000.0,4.299999999999997,7.0462180000000005
12028000000.0,5.0,7.777919799999999
12106000000.0,-30.0,-29.957538
12106000000.0,-29.3,-29.409544
12106000000.0,-28.6,-28.809066
12106000000.0,-27.9,-28.142324000000002
12106000000.0,-27.2,-27.519032
12106000000.0,-26.5,-26.917111999999996
12106000000.0,-25.8,-26.212361999999995
12106000000.0,-25.1,-25.515871999999998
12106000000.0,-24.4,-24.859468
12106000000.0,-23.7,-24.196352
12106000000.0,-23.0,-23.562968
12106000000.0,-22.3,-22.88829
12106000000.0,-21.6,-22.081926
12106000000.0,-20.9,-21.356794
12106000000.0,-20.200000000000003,-20.701906
12106000000.0,-19.5,-20.011262
12106000000.0,-18.8,-19.182526000000003
12106000000.0,-18.1,-18.427346
12106000000.0,-17.4,-17.772382
12106000000.0,-16.700000000000003,-16.871112
12106000000.0,-16.0,-16.038187999999998
12106000000.0,-15.3,-15.371552
12106000000.0,-14.600000000000001,-14.537758
12106000000.0,-13.900000000000002,-13.679524
12106000000.0,-13.200000000000003,-12.878278
12106000000.0,-12.5,-12.104612
12106000000.0,-11.8,-11.331028
12106000000.0,-11.100000000000001,-10.539182
12106000000.0,-10.400000000000002,-9.7021026
12106000000.0,-9.700000000000003,-8.832319199999999
12106000000.0,-9.0,-7.9557592
12106000000.0,-8.3,-7.1064976
12106000000.0,-7.600000000000001,-6.285069999999999
12106000000.0,-6.900000000000002,-5.514529399999999
12106000000.0,-6.200000000000003,-4.7002098000000005
12106000000.0,-5.5,-3.8800926000000002
12106000000.0,-4.800000000000001,-3.0651078
12106000000.0,-4.100000000000001,-2.2598822000000003
12106000000.0,-3.400000000000002,-1.4554698
12106000000.0,-2.700000000000003,-0.73418924
12106000000.0,-2.0,-0.0064990138
12106000000.0,-1.3000000000000007,0.7137030999999999
12106000000.0,-0.6000000000000014,1.4814156
12106000000.0,0.09999999999999787,2.315041
12106000000.0,0.7999999999999972,3.1344684000000003
12106000000.0,1.4999999999999964,3.9272622
12106000000.0,2.1999999999999957,4.6930876
12106000000.0,2.8999999999999986,5.4296224
12106000000.0,3.5999999999999943,6.187331200000001
12106000000.0,4.299999999999997,6.9867054
12106000000.0,5.0,7.735414400000001
12184000000.0,-30.0,-30.785946000000003
12184000000.0,-29.3,-30.202996000000002
12184000000.0,-28.6,-29.571418
12184000000.0,-27.9,-28.890666
12184000000.0,-27.2,-28.24796
12184000000.0,-26.5,-27.625182000000002
12184000000.0,-25.8,-26.885942
12184000000.0,-25.1,-26.164407999999998
12184000000.0,-24.4,-25.486218
12184000000.0,-23.7,-24.768998
12184000000.0,-23.0,-24.085016000000003
12184000000.0,-22.3,-23.376272
12184000000.0,-21.6,-22.569504000000002
12184000000.0,-20.9,-21.833280000000002
12184000000.0,-20.200000000000003,-21.16338
12184000000.0,-19.5,-20.45579
12184000000.0,-18.8,-19.614274
12184000000.0,-18.1,-18.828054
12184000000.0,-17.4,-18.124202000000004
12184000000.0,-16.700000000000003,-17.211750000000002
12184000000.0,-16.0,-16.39602
12184000000.0,-15.3,-15.706054
12184000000.0,-14.600000000000001,-14.834824000000001
12184000000.0,-13.900000000000002,-13.955048
12184000000.0,-13.200000000000003,-13.139996
12184000000.0,-12.5,-12.344800000000001
12184000000.0,-11.8,-11.570516000000001
12184000000.0,-11.100000000000001,-10.777698
12184000000.0,-10.400000000000002,-9.92664
12184000000.0,-9.700000000000003,-9.0262076
12184000000.0,-9.0,-8.1345674
12184000000.0,-8.3,-7.304017200000001
12184000000.0,-7.600000000000001,-6.492766399999999
12184000000.0,-6.900000000000002,-5.721443
12184000000.0,-6.200000000000003,-4.890789
12184000000.0,-5.5,-4.049717
12184000000.0,-4.800000000000001,-3.2227857999999996
12184000000.0,-4.100000000000001,-2.4185576
12184000000.0,-3.400000000000002,-1.6165256
12184000000.0,-2.700000000000003,-0.8789232800000001
12184000000.0,-2.0,-0.13962950000000002
12184000000.0,-1.3000000000000007,0.59232606
12184000000.0,-0.6000000000000014,1.3674674000000002
12184000000.0,0.09999999999999787,2.1975018
12184000000.0,0.7999999999999972,3.0138647999999995
12184000000.0,1.4999999999999964,3.806883
12184000000.0,2.1999999999999957,4.570964600000001
12184000000.0,2.8999999999999986,5.3050252
12184000000.0,3.5999999999999943,6.0569688
12184000000.0,4.299999999999997,6.87047
12184000000.0,5.0,7.6313896
12262000000.0,-30.0,-32.118392
12262000000.0,-29.3,-31.482428
12262000000.0,-28.6,-30.793350000000004
12262000000.0,-27.9,-30.07551
12262000000.0,-27.2,-29.390462000000003
12262000000.0,-26.5,-28.716726
12262000000.0,-25.8,-27.90881
12262000000.0,-25.1,-27.133352000000002
12262000000.0,-24.4,-26.402848
12262000000.0,-23.7,-25.594372
12262000000.0,-23.0,-24.83071
12262000000.0,-22.3,-24.063162
12262000000.0,-21.6,-23.22725
12262000000.0,-20.9,-22.459042
12262000000.0,-20.200000000000003,-21.752052
12262000000.0,-19.5,-21.009112000000002
12262000000.0,-18.8,-20.131567999999998
12262000000.0,-18.1,-19.29632
12262000000.0,-17.4,-18.525604
12262000000.0,-16.700000000000003,-17.589262
12262000000.0,-16.0,-16.780736
12262000000.0,-15.3,-16.058752
12262000000.0,-14.600000000000001,-15.138593999999998
12262000000.0,-13.900000000000002,-14.233338
12262000000.0,-13.200000000000003,-13.393002000000001
12262000000.0,-12.5,-12.574906000000002
12262000000.0,-11.8,-11.795064
12262000000.0,-11.100000000000001,-10.996352
12262000000.0,-10.400000000000002,-10.128676
12262000000.0,-9.700000000000003,-9.1986918
12262000000.0,-9.0,-8.2899072
12262000000.0,-8.3,-7.478320399999999
12262000000.0,-7.600000000000001,-6.678456800000001
12262000000.0,-6.900000000000002,-5.9036428
12262000000.0,-6.200000000000003,-5.051375800000001
12262000000.0,-5.5,-4.1917992
12262000000.0,-4.800000000000001,-3.3522402
12262000000.0,-4.100000000000001,-2.5485398
12262000000.0,-3.400000000000002,-1.7507208000000003
12262000000.0,-2.700000000000003,-0.99659376
12262000000.0,-2.0,-0.24183338000000001
12262000000.0,-1.3000000000000007,0.50332272
12262000000.0,-0.6000000000000014,1.278316
12262000000.0,0.09999999999999787,2.1072548
12262000000.0,0.7999999999999972,2.9212342
12262000000.0,1.4999999999999964,3.7131369999999997
12262000000.0,2.1999999999999957,4.472688
12262000000.0,2.8999999999999986,5.208238799999999
12262000000.0,3.5999999999999943,5.9495743999999995
12262000000.0,4.299999999999997,6.771183400000001
12262000000.0,5.0,7.544851599999999
12340000000.0,-30.0,-32.640828
12340000000.0,-29.3,-32.001764
12340000000.0,-28.6,-31.316769999999998
12340000000.0,-27.9,-30.60222
12340000000.0,-27.2,-29.915514
12340000000.0,-26.5,-29.215481999999998
12340000000.0,-25.8,-28.365549999999995
12340000000.0,-25.1,-27.554380000000002
12340000000.0,-24.4,-26.785498
12340000000.0,-23.7,-25.891
12340000000.0,-23.0,-25.054608
12340000000.0,-22.3,-24.233212
12340000000.0,-21.6,-23.379082
12340000000.0,-20.9,-22.586606
12340000000.0,-20.200000000000003,-21.8465
12340000000.0,-19.5,-21.076994000000003
12340000000.0,-18.8,-20.173747999999996
12340000000.0,-18.1,-19.302988
12340000000.0,-17.4,-18.475738
12340000000.0,-16.700000000000003,-17.530302
12340000000.0,-16.0,-16.738958
12340000000.0,-15.3,-16.002516
12340000000.0,-14.600000000000001,-15.047837999999999
12340000000.0,-13.900000000000002,-14.132071999999999
12340000000.0,-13.200000000000003,-13.286895999999999
12340000000.0,-12.5,-12.457461999999998
12340000000.0,-11.8,-11.684264000000002
12340000000.0,-11.100000000000001,-10.891569999999998
12340000000.0,-10.400000000000002,-10.021072
12340000000.0,-9.700000000000003,-9.075315999999999
12340000000.0,-9.0,-8.1572252
12340000000.0,-8.3,-7.3707126
12340000000.0,-7.600000000000001,-6.5925107999999994
12340000000.0,-6.900000000000002,-5.820729399999999
12340000000.0,-6.200000000000003,-4.956110799999999
12340000000.0,-5.5,-4.0806108000000005
12340000000.0,-4.800000000000001,-3.2378756
12340000000.0,-4.100000000000001,-2.4394302
12340000000.0,-3.400000000000002,-1.64525
12340000000.0,-2.700000000000003,-0.8803804800000001
12340000000.0,-2.0,-0.1187011
12340000000.0,-1.3000000000000007,0.63922744
12340000000.0,-0.6000000000000014,1.4105585999999999
12340000000.0,0.09999999999999787,2.2348950000000003
12340000000.0,0.7999999999999972,3.0409488
12340000000.0,1.4999999999999964,3.8228629999999995
12340000000.0,2.1999999999999957,4.5738644
12340000000.0,2.8999999999999986,5.296774800000001
12340000000.0,3.5999999999999943,6.0193884
12340000000.0,4.299999999999997,6.843787399999999
12340000000.0,5.0,7.6130792
12418000000.0,-30.0,-30.60073
12418000000.0,-29.3,-30.055068
12418000000.0,-28.6,-29.482143999999998
12418000000.0,-27.9,-28.896978
12418000000.0,-27.2,-28.330688000000002
12418000000.0,-26.5,-27.738338
12418000000.0,-25.8,-27.004215999999996
12418000000.0,-25.1,-26.296742000000002
12418000000.0,-24.4,-25.623278
12418000000.0,-23.7,-24.7877
12418000000.0,-23.0,-24.004372
12418000000.0,-22.3,-23.246214000000002
12418000000.0,-21.6,-22.487432000000002
12418000000.0,-20.9,-21.767608000000003
12418000000.0,-20.200000000000003,-21.080394000000002
12418000000.0,-19.5,-20.367952000000002
12418000000.0,-18.8,-19.52688
12418000000.0,-18.1,-18.702180000000006
12418000000.0,-17.4,-17.886100000000003
12418000000.0,-16.700000000000003,-17.00662
12418000000.0,-16.0,-16.287326
12418000000.0,-15.3,-15.58229
12418000000.0,-14.600000000000001,-14.651428
12418000000.0,-13.900000000000002,-13.77081
12418000000.0,-13.200000000000003,-12.951248000000001
12418000000.0,-12.5,-12.145126
12418000000.0,-11.8,-11.405106
12418000000.0,-11.100000000000001,-10.64407
12418000000.0,-10.400000000000002,-9.796437800000001
12418000000.0,-9.700000000000003,-8.855808999999999
12418000000.0,-9.0,-7.948834400000001
12418000000.0,-8.3,-7.203513599999999
12418000000.0,-7.600000000000001,-6.4547786
12418000000.0,-6.900000000000002,-5.7002952
12418000000.0,-6.200000000000003,-4.8342686
12418000000.0,-5.5,-3.9522510000000004
12418000000.0,-4.800000000000001,-3.1081964
12418000000.0,-4.100000000000001,-2.3239522
12418000000.0,-3.400000000000002,-1.535929
12418000000.0,-2.700000000000003,-0.76138664
12418000000.0,-2.0,0.009382302800000002
12418000000.0,-1.3000000000000007,0.77503862
12418000000.0,-0.6000000000000014,1.5450718
12418000000.0,0.09999999999999787,2.3618964
12418000000.0,0.7999999999999972,3.1612866
12418000000.0,1.4999999999999964,3.9369655999999997
12418000000.0,2.1999999999999957,4.6825602
12418000000.0,2.8999999999999986,5.399173199999999
12418000000.0,3.5999999999999943,6.1084412
12418000000.0,4.299999999999997,6.931515999999999
12418000000.0,5.0,7.699710999999999
12496000000.0,-30.0,-29.073714000000002
12496000000.0,-29.3,-28.543398000000003
12496000000.0,-28.6,-28.00711
12496000000.0,-27.9,-27.479328000000002
12496000000.0,-27.2,-26.975394
12496000000.0,-26.5,-26.444974000000002
12496000000.0,-25.8,-25.776894
12496000000.0,-25.1,-25.146874
12496000000.0,-24.4,-24.54708
12496000000.0,-23.7,-23.762040000000002
12496000000.0,-23.0,-23.028029999999998
12496000000.0,-22.3,-22.332473999999998
12496000000.0,-21.6,-21.664024
12496000000.0,-20.9,-21.020457999999998
12496000000.0,-20.200000000000003,-20.391452
12496000000.0,-19.5,-19.739232
12496000000.0,-18.8,-18.966451999999997
12496000000.0,-18.1,-18.192050000000002
12496000000.0,-17.4,-17.398410000000002
12496000000.0,-16.700000000000003,-16.581290000000003
12496000000.0,-16.0,-15.928526
12496000000.0,-15.3,-15.254802000000002
12496000000.0,-14.600000000000001,-14.344945999999998
12496000000.0,-13.900000000000002,-13.495257999999998
12496000000.0,-13.200000000000003,-12.702227999999998
12496000000.0,-12.5,-11.908912
12496000000.0,-11.8,-11.196458
12496000000.0,-11.100000000000001,-10.460274
12496000000.0,-10.400000000000002,-9.624602200000002
12496000000.0,-9.700000000000003,-8.6809464
12496000000.0,-9.0,-7.7804136
12496000000.0,-8.3,-7.066252799999999
12496000000.0,-7.600000000000001,-6.341673800000001
12496000000.0,-6.900000000000002,-5.5926068
12496000000.0,-6.200000000000003,-4.7199100000000005
12496000000.0,-5.5,-3.8249276
12496000000.0,-4.800000000000001,-2.9714128000000004
12496000000.0,-4.100000000000001,-2.1922357999999997
12496000000.0,-3.400000000000002,-1.4069002
12496000000.0,-2.700000000000003,-0.6219057200000001
12496000000.0,-2.0,0.16185529999999998
12496000000.0,-1.3000000000000007,0.9447827200000001
12496000000.0,-0.6000000000000014,1.7184523999999999
12496000000.0,0.09999999999999787,2.5332746
12496000000.0,0.7999999999999972,3.3332224000000004
12496000000.0,1.4999999999999964,4.1069130000000005
12496000000.0,2.1999999999999957,4.8515088
12496000000.0,2.8999999999999986,5.563738
12496000000.0,3.5999999999999943,6.2614735999999995
12496000000.0,4.299999999999997,7.0947516
12496000000.0,5.0,7.862888199999999
12574000000.0,-30.0,-28.173436
12574000000.0,-29.3,-27.643476
12574000000.0,-28.6,-27.112512000000002
12574000000.0,-27.9,-26.600692
12574000000.0,-27.2,-26.114342
12574000000.0,-26.5,-25.603526
12574000000.0,-25.8,-24.970698
12574000000.0,-25.1,-24.37396
12574000000.0,-24.4,-23.806549999999998
12574000000.0,-23.7,-23.081764
12574000000.0,-23.0,-22.402676
12574000000.0,-22.3,-21.750481999999998
12574000000.0,-21.6,-21.115856
12574000000.0,-20.9,-20.499882
12574000000.0,-20.200000000000003,-19.872646
12574000000.0,-19.5,-19.234402
12574000000.0,-18.8,-18.521797999999997
12574000000.0,-18.1,-17.768099999999997
12574000000.0,-17.4,-16.991412
12574000000.0,-16.700000000000003,-16.224638000000002
12574000000.0,-16.0,-15.565634
12574000000.0,-15.3,-14.901749999999998
12574000000.0,-14.600000000000001,-14.031928000000002
12574000000.0,-13.900000000000002,-13.194114000000003
12574000000.0,-13.200000000000003,-12.403002
12574000000.0,-12.5,-11.626574
12574000000.0,-11.8,-10.913094000000001
12574000000.0,-11.100000000000001,-10.173926
12574000000.0,-10.400000000000002,-9.3450902
12574000000.0,-9.700000000000003,-8.4213832
12574000000.0,-9.0,-7.5286556000000004
12574000000.0,-8.3,-6.795244800000001
12574000000.0,-7.600000000000001,-6.051274599999999
12574000000.0,-6.900000000000002,-5.301411400000001
12574000000.0,-6.200000000000003,-4.4398219999999995
12574000000.0,-5.5,-3.5626728
12574000000.0,-4.800000000000001,-2.7170974
12574000000.0,-4.100000000000001,-1.9347353999999999
12574000000.0,-3.400000000000002,-1.1470516
12574000000.0,-2.700000000000003,-0.35663652
12574000000.0,-2.0,0.42872439999999995
12574000000.0,-1.3000000000000007,1.2108974
12574000000.0,-0.6000000000000014,1.9871094
12574000000.0,0.09999999999999787,2.7996507999999998
12574000000.0,0.7999999999999972,3.5970842000000003
12574000000.0,1.4999999999999964,4.3683596
12574000000.0,2.1999999999999957,5.106363199999999
12574000000.0,2.8999999999999986,5.8141300000000005
12574000000.0,3.5999999999999943,6.527471
12574000000.0,4.299999999999997,7.3600708
12574000000.0,5.0,8.126976200000001
12652000000.0,-30.0,-28.840418
12652000000.0,-29.3,-28.302424000000002
12652000000.0,-28.6,-27.76435
12652000000.0,-27.9,-27.253138
12652000000.0,-27.2,-26.763675999999997
12652000000.0,-26.5,-26.255804
12652000000.0,-25.8,-25.627304
12652000000.0,-25.1,-25.038262
12652000000.0,-24.4,-24.476636
12652000000.0,-23.7,-23.780844000000002
12652000000.0,-23.0,-23.125434000000002
12652000000.0,-22.3,-22.491434000000005
12652000000.0,-21.6,-21.861858
12652000000.0,-20.9,-21.246912000000002
12652000000.0,-20.200000000000003,-20.600868000000002
12652000000.0,-19.5,-19.952326
12652000000.0,-18.8,-19.277606
12652000000.0,-18.1,-18.526074
12652000000.0,-17.4,-17.746766
12652000000.0,-16.700000000000003,-17.014524
12652000000.0,-16.0,-16.332714000000003
12652000000.0,-15.3,-15.663464
12652000000.0,-14.600000000000001,-14.823032000000001
12652000000.0,-13.900000000000002,-13.994378000000001
12652000000.0,-13.200000000000003,-13.197724
12652000000.0,-12.5,-12.430834
12652000000.0,-11.8,-11.708257999999999
12652000000.0,-11.100000000000001,-10.961746
12652000000.0,-10.400000000000002,-10.136330000000001
12652000000.0,-9.700000000000003,-9.227978199999999
12652000000.0,-9.0,-8.342601400000001
12652000000.0,-8.3,-7.587965
12652000000.0,-7.600000000000001,-6.8189412
12652000000.0,-6.900000000000002,-6.065719799999999
12652000000.0,-6.200000000000003,-5.219706
12652000000.0,-5.5,-4.3563558
12652000000.0,-4.800000000000001,-3.5184267999999994
12652000000.0,-4.100000000000001,-2.7316604
12652000000.0,-3.400000000000002,-1.940144
12652000000.0,-2.700000000000003,-1.1413918
12652000000.0,-2.0,-0.34947828000000003
12652000000.0,-1.3000000000000007,0.44134448
12652000000.0,-0.6000000000000014,1.2371968
12652000000.0,0.09999999999999787,2.0676588
12652000000.0,0.7999999999999972,2.8821286
12652000000.0,1.4999999999999964,3.678762999999999
12652000000.0,2.1999999999999957,4.4418386
12652000000.0,2.8999999999999986,5.1804594
12652000000.0,3.5999999999999943,5.951625999999999
12652000000.0,4.299999999999997,6.8351544
12652000000.0,5.0,7.658407199999999
12730000000.0,-30.0,-29.05176
12730000000.0,-29.3,-28.509798
12730000000.0,-28.6,-27.963554
12730000000.0,-27.9,-27.441094
12730000000.0,-27.2,-26.943831999999997
12730000000.0,-26.5,-26.428576
12730000000.0,-25.8,-25.792395999999997
12730000000.0,-25.1,-25.193752
12730000000.0,-24.4,-24.6232
12730000000.0,-23.7,-23.933948000000004
12730000000.0,-23.0,-23.282146
12730000000.0,-22.3,-22.644739999999995
12730000000.0,-21.6,-21.998146000000002
12730000000.0,-20.9,-21.364494
12730000000.0,-20.200000000000003,-20.673386
12730000000.0,-19.5,-19.990792
12730000000.0,-18.8,-19.332834
12730000000.0,-18.1,-18.55495
12730000000.0,-17.4,-17.746506
12730000000.0,-16.700000000000003,-17.027204
12730000000.0,-16.0,-16.303412
12730000000.0,-15.3,-15.610324
12730000000.0,-14.600000000000001,-14.781892
12730000000.0,-13.900000000000002,-13.939592
12730000000.0,-13.200000000000003,-13.121800000000002
12730000000.0,-12.5,-12.34767
12730000000.0,-11.8,-11.605682
12730000000.0,-11.100000000000001,-10.841021999999999
12730000000.0,-10.400000000000002,-10.010612
12730000000.0,-9.700000000000003,-9.1092728
12730000000.0,-9.0,-8.225980400000001
12730000000.0,-8.3,-7.4367584
12730000000.0,-7.600000000000001,-6.633806
12730000000.0,-6.900000000000002,-5.8733770000000005
12730000000.0,-6.200000000000003,-5.0351084
12730000000.0,-5.5,-4.1835278
12730000000.0,-4.800000000000001,-3.3574037999999993
12730000000.0,-4.100000000000001,-2.5608438
12730000000.0,-3.400000000000002,-1.7607218
12730000000.0,-2.700000000000003,-0.96318908
12730000000.0,-2.0,-0.16345954
12730000000.0,-1.3000000000000007,0.63093668
12730000000.0,-0.6000000000000014,1.4297976
12730000000.0,0.09999999999999787,2.2610360000000003
12730000000.0,0.7999999999999972,3.0787123999999997
12730000000.0,1.4999999999999964,3.8721976
12730000000.0,2.1999999999999957,4.6349854
12730000000.0,2.8999999999999986,5.3687642
12730000000.0,3.5999999999999943,6.154726800000001
12730000000.0,4.299999999999997,7.049898000000001
12730000000.0,5.0,7.875403400000001
12808000000.0,-30.0,-29.43501
12808000000.0,-29.3,-28.877
12808000000.0,-28.6,-28.302272000000006
12808000000.0,-27.9,-27.748717999999997
12808000000.0,-27.2,-27.226972
12808000000.0,-26.5,-26.683076
12808000000.0,-25.8,-26.015836
12808000000.0,-25.1,-25.384681999999998
12808000000.0,-24.4,-24.786626000000002
12808000000.0,-23.7,-24.082822
12808000000.0,-23.0,-23.412761999999997
12808000000.0,-22.3,-22.754888
12808000000.0,-21.6,-22.071188
12808000000.0,-20.9,-21.39753
12808000000.0,-20.200000000000003,-20.640666000000003
12808000000.0,-19.5,-19.909426
12808000000.0,-18.8,-19.255104
12808000000.0,-18.1,-18.438182
12808000000.0,-17.4,-17.585696000000002
12808000000.0,-16.700000000000003,-16.876068
12808000000.0,-16.0,-16.098534
12808000000.0,-15.3,-15.37971
12808000000.0,-14.600000000000001,-14.561456000000002
12808000000.0,-13.900000000000002,-13.703337999999999
12808000000.0,-13.200000000000003,-12.861524
12808000000.0,-12.5,-12.082182
12808000000.0,-11.8,-11.32244
12808000000.0,-11.100000000000001,-10.538398
12808000000.0,-10.400000000000002,-9.7038476
12808000000.0,-9.700000000000003,-8.8147436
12808000000.0,-9.0,-7.9332088
12808000000.0,-8.3,-7.115415799999999
12808000000.0,-7.600000000000001,-6.2843426000000004
12808000000.0,-6.900000000000002,-5.517776799999999
12808000000.0,-6.200000000000003,-4.690777
12808000000.0,-5.5,-3.8503392000000005
12808000000.0,-4.800000000000001,-3.0302403999999994
12808000000.0,-4.100000000000001,-2.2312826
12808000000.0,-3.400000000000002,-1.4333106
12808000000.0,-2.700000000000003,-0.6309555199999999
12808000000.0,-2.0,0.16721048
12808000000.0,-1.3000000000000007,0.9593692599999999
12808000000.0,-0.6000000000000014,1.7597414
12808000000.0,0.09999999999999787,2.5880001999999998
12808000000.0,0.7999999999999972,3.4003716000000006
12808000000.0,1.4999999999999964,4.184452599999999
12808000000.0,2.1999999999999957,4.9380872
12808000000.0,2.8999999999999986,5.663051600000001
12808000000.0,3.5999999999999943,6.4591698
12808000000.0,4.299999999999997,7.352817
12808000000.0,5.0,8.1703208
12886000000.0,-30.0,-29.648462000000002
12886000000.0,-29.3,-29.074696000000007
12886000000.0,-28.6,-28.467606
12886000000.0,-27.9,-27.886936
12886000000.0,-27.2,-27.337056
12886000000.0,-26.5,-26.769011999999996
12886000000.0,-25.8,-26.067978
12886000000.0,-25.1,-25.407988
12886000000.0,-24.4,-24.782766000000002
12886000000.0,-23.7,-24.06825
12886000000.0,-23.0,-23.388544000000003
12886000000.0,-22.3,-22.712166
12886000000.0,-21.6,-21.993434
12886000000.0,-20.9,-21.288592
12886000000.0,-20.200000000000003,-20.469614
12886000000.0,-19.5,-19.692444000000002
12886000000.0,-18.8,-19.055646000000003
12886000000.0,-18.1,-18.211451999999998
12886000000.0,-17.4,-17.3273
12886000000.0,-16.700000000000003,-16.642118
12886000000.0,-16.0,-15.821286
12886000000.0,-15.3,-15.088724000000003
12886000000.0,-14.600000000000001,-14.296826000000001
12886000000.0,-13.900000000000002,-13.439034000000001
12886000000.0,-13.200000000000003,-12.584261999999999
12886000000.0,-12.5,-11.812091999999998
12886000000.0,-11.8,-11.042978
12886000000.0,-11.100000000000001,-10.255405999999999
12886000000.0,-10.400000000000002,-9.4242976
12886000000.0,-9.700000000000003,-8.5532418
12886000000.0,-9.0,-7.6834668
12886000000.0,-8.3,-6.843821199999999
12886000000.0,-7.600000000000001,-5.9918512
12886000000.0,-6.900000000000002,-5.2276922
12886000000.0,-6.200000000000003,-4.419484799999999
12886000000.0,-5.5,-3.6049212000000006
12886000000.0,-4.800000000000001,-2.7986853999999997
12886000000.0,-4.100000000000001,-2.0019929999999997
12886000000.0,-3.400000000000002,-1.2038032
12886000000.0,-2.700000000000003,-0.40393328000000006
12886000000.0,-2.0,0.39068126000000003
12886000000.0,-1.3000000000000007,1.1801482
12886000000.0,-0.6000000000000014,1.9808226000000002
12886000000.0,0.09999999999999787,2.8017700000000003
12886000000.0,0.7999999999999972,3.6068094000000004
12886000000.0,1.4999999999999964,4.3850758
12886000000.0,2.1999999999999957,5.1298852
12886000000.0,2.8999999999999986,5.8451200000000005
12886000000.0,3.5999999999999943,6.657954200000001
12886000000.0,4.299999999999997,7.551769
12886000000.0,5.0,8.365733800000001
12964000000.0,-30.0,-29.17004
12964000000.0,-29.3,-28.614772000000006
12964000000.0,-28.6,-28.019442000000005
12964000000.0,-27.9,-27.448464
12964000000.0,-27.2,-26.906806
12964000000.0,-26.5,-26.347846000000004
12964000000.0,-25.8,-25.652988
12964000000.0,-25.1,-24.999057999999998
12964000000.0,-24.4,-24.38085
12964000000.0,-23.7,-23.688458
12964000000.0,-23.0,-23.029016
12964000000.0,-22.3,-22.365296
12964000000.0,-21.6,-21.643318
12964000000.0,-20.9,-20.933834
12964000000.0,-20.200000000000003,-20.080626
12964000000.0,-19.5,-19.287686
12964000000.0,-18.8,-18.685954
12964000000.0,-18.1,-17.841158
12964000000.0,-17.4,-16.951618
12964000000.0,-16.700000000000003,-16.310147999999998
12964000000.0,-16.0,-15.466094000000002
12964000000.0,-15.3,-14.733714
12964000000.0,-14.600000000000001,-13.98615
12964000000.0,-13.900000000000002,-13.138139999999998
12964000000.0,-13.200000000000003,-12.290882
12964000000.0,-12.5,-11.531194
12964000000.0,-11.8,-10.765073999999998
12964000000.0,-11.100000000000001,-9.976665
12964000000.0,-10.400000000000002,-9.1586966
12964000000.0,-9.700000000000003,-8.3145102
12964000000.0,-9.0,-7.462422200000001
12964000000.0,-8.3,-6.608144
12964000000.0,-7.600000000000001,-5.7384084
12964000000.0,-6.900000000000002,-4.976207799999999
