frequency [Hz],synthHD Pro power [dBm],det power [dBm]
11950000000.0,-0.6000000000000014,1.5663118
11950000000.0,0.09999999999999787,2.3339478
11950000000.0,0.7999999999999972,3.082414
11950000000.0,1.4999999999999964,3.8105376
11950000000.0,2.1999999999999957,4.5115664
11950000000.0,2.8999999999999986,5.30927
11950000000.0,3.5999999999999943,6.0779006
11950000000.0,4.299999999999997,6.809832
11950000000.0,5.0,7.499017599999999
12028000000.0,-30.0,-36.671824
12028000000.0,-29.3,-36.595479999999995
12028000000.0,-28.6,-36.555208
12028000000.0,-27.9,-29.587709999999998
12028000000.0,-27.2,-28.884524
12028000000.0,-26.5,-28.163402
12028000000.0,-25.8,-27.305034
12028000000.0,-25.1,-26.51359
12028000000.0,-24.4,-25.776514
12028000000.0,-23.7,-25.078884
12028000000.0,-23.0,-24.316834
12028000000.0,-22.3,-23.542673999999998
12028000000.0,-21.6,-22.791838
12028000000.0,-20.9,-22.020502
12028000000.0,-20.200000000000003,-21.0233
12028000000.0,-19.5,-20.170156000000002
12028000000.0,-18.8,-19.358592
12028000000.0,-18.1,-18.512059999999998
12028000000.0,-17.4,-17.907446
12028000000.0,-16.700000000000003,-17.094032000000002
12028000000.0,-16.0,-16.153014000000002
12028000000.0,-15.3,-15.30702
12028000000.0,-14.600000000000001,-14.478064
12028000000.0,-13.900000000000002,-13.696878000000002
12028000000.0,-13.200000000000003,-12.953982
12028000000.0,-12.5,-12.176244
12028000000.0,-11.8,-11.388193999999999
12028000000.0,-11.100000000000001,-10.591380000000001
12028000000.0,-10.400000000000002,-9.778779199999999
12028000000.0,-9.700000000000003,-8.943896800000001
12028000000.0,-9.0,-8.0899264
12028000000.0,-8.3,-7.264678999999999
12028000000.0,-7.600000000000001,-6.5142764
12028000000.0,-6.900000000000002,-5.7599637999999995
12028000000.0,-6.200000000000003,-4.9957126
12028000000.0,-5.5,-4.2338032
12028000000.0,-4.800000000000001,-3.4687475999999995
12028000000.0,-4.100000000000001,-2.6995334000000004
12028000000.0,-3.400000000000002,-1.9300164
12028000000.0,-2.700000000000003,-1.1578174
12028000000.0,-2.0,-0.39856798
12028000000.0,-1.3000000000000007,0.40216104
12028000000.0,-0.6000000000000014,1.1996538
12028000000.0,0.09999999999999787,1.9801706
12028000000.0,0.7999999999999972,2.7449950000000003
12028000000.0,1.4999999999999964,3.4867836000000003
12028000000.0,2.1999999999999957,4.2145712
12028000000.0,2.8999999999999986,5.0188168
12028000000.0,3.5999999999999943,5.7941906
12028000000.0,4.299999999999997,6.5332262
12028000000.0,5.0,7.2316496
12106000000.0,-30.0,-40.059216
12106000000.0,-29.3,-39.99122
12106000000.0,-28.6,-30.318282
12106000000.0,-27.9,-29.53163
12106000000.0,-27.2,-28.789749999999998
12106000000.0,-26.5,-28.02835
12106000000.0,-25.8,-27.148183999999997
12106000000.0,-25.1,-26.344538
12106000000.0,-24.4,-25.58386
12106000000.0,-23.7,-24.854324
12106000000.0,-23.0,-24.082394
12106000000.0,-22.3,-23.313346
12106000000.0,-21.6,-22.574976
12106000000.0,-20.9,-21.768238000000004
12106000000.0,-20.200000000000003,-20.805791999999997
12106000000.0,-19.5,-19.9849
12106000000.0,-18.8,-19.1688
12106000000.0,-18.1,-18.328044
12106000000.0,-17.4,-17.704109999999996
12106000000.0,-16.700000000000003,-16.84262
12106000000.0,-16.0,-15.931026
12106000000.0,-15.3,-15.093868
12106000000.0,-14.600000000000001,-14.279878
12106000000.0,-13.900000000000002,-13.508960000000002
12106000000.0,-13.200000000000003,-12.761228000000001
12106000000.0,-12.5,-11.950446
12106000000.0,-11.8,-11.140492
12106000000.0,-11.100000000000001,-10.360714
12106000000.0,-10.400000000000002,-9.564571999999998
12106000000.0,-9.700000000000003,-8.7307614
12106000000.0,-9.0,-7.867322799999999
12106000000.0,-8.3,-7.0299582
12106000000.0,-7.600000000000001,-6.2701476
12106000000.0,-6.900000000000002,-5.5048558
12106000000.0,-6.200000000000003,-4.7466342
12106000000.0,-5.5,-3.9917187999999997
12106000000.0,-4.800000000000001,-3.2374436
12106000000.0,-4.100000000000001,-2.4648428000000004
12106000000.0,-3.400000000000002,-1.6855054000000003
12106000000.0,-2.700000000000003,-0.90356356
12106000000.0,-2.0,-0.13569776
12106000000.0,-1.3000000000000007,0.65344892
12106000000.0,-0.6000000000000014,1.4381058000000002
12106000000.0,0.09999999999999787,2.209839
12106000000.0,0.7999999999999972,2.9630394000000004
12106000000.0,1.4999999999999964,3.6956808000000003
12106000000.0,2.1999999999999957,4.4235690000000005
12106000000.0,2.8999999999999986,5.215427200000001
12106000000.0,3.5999999999999943,5.98045
12106000000.0,4.299999999999997,6.704056
12106000000.0,5.0,7.388161800000001
12184000000.0,-30.0,-40.598102
12184000000.0,-29.3,-30.038766000000003
12184000000.0,-28.6,-29.284402
12184000000.0,-27.9,-28.559374000000002
12184000000.0,-27.2,-27.877894000000005
12184000000.0,-26.5,-27.164666
12184000000.0,-25.8,-26.360292000000005
12184000000.0,-25.1,-25.62184
12184000000.0,-24.4,-24.900274
12184000000.0,-23.7,-24.194333999999998
12184000000.0,-23.0,-23.466784
12184000000.0,-22.3,-22.750096
12184000000.0,-21.6,-22.065382000000003
12184000000.0,-20.9,-21.26654
12184000000.0,-20.200000000000003,-20.377536
12184000000.0,-19.5,-19.618372
12184000000.0,-18.8,-18.825502
12184000000.0,-18.1,-18.018392
12184000000.0,-17.4,-17.395636000000003
12184000000.0,-16.700000000000003,-16.51148
12184000000.0,-16.0,-15.652429999999999
12184000000.0,-15.3,-14.838417999999999
12184000000.0,-14.600000000000001,-14.043147999999999
12184000000.0,-13.900000000000002,-13.299382
12184000000.0,-13.200000000000003,-12.557046
12184000000.0,-12.5,-11.720825999999999
12184000000.0,-11.8,-10.899164
12184000000.0,-11.100000000000001,-10.142544000000001
12184000000.0,-10.400000000000002,-9.3695894
12184000000.0,-9.700000000000003,-8.538520199999999
12184000000.0,-9.0,-7.6698424
12184000000.0,-8.3,-6.826828599999999
12184000000.0,-7.600000000000001,-6.0647738
12184000000.0,-6.900000000000002,-5.2913948
12184000000.0,-6.200000000000003,-4.537789999999999
12184000000.0,-5.5,-3.7962241999999997
12184000000.0,-4.800000000000001,-3.0512406
12184000000.0,-4.100000000000001,-2.2812624
12184000000.0,-3.400000000000002,-1.491284
12184000000.0,-2.700000000000003,-0.7024341
12184000000.0,-2.0,0.06345960599999999
12184000000.0,-1.3000000000000007,0.8432048200000001
12184000000.0,-0.6000000000000014,1.6188936000000003
12184000000.0,0.09999999999999787,2.3765548
12184000000.0,0.7999999999999972,3.1174332
12184000000.0,1.4999999999999964,3.8376372000000005
12184000000.0,2.1999999999999957,4.572133600000001
12184000000.0,2.8999999999999986,5.351893800000001
12184000000.0,3.5999999999999943,6.0954748
12184000000.0,4.299999999999997,6.806296000000001
12184000000.0,5.0,7.475729200000001
12262000000.0,-30.0,-29.431056
12262000000.0,-29.3,-28.777154000000003
12262000000.0,-28.6,-28.115516000000003
12262000000.0,-27.9,-27.481198
12262000000.0,-27.2,-26.878006
12262000000.0,-26.5,-26.23448
12262000000.0,-25.8,-25.521431999999997
12262000000.0,-25.1,-24.861974
12262000000.0,-24.4,-24.196048
12262000000.0,-23.7,-23.527086
12262000000.0,-23.0,-22.856644
12262000000.0,-22.3,-22.201332
12262000000.0,-21.6,-21.57672
12262000000.0,-20.9,-20.793824
12262000000.0,-20.200000000000003,-19.983804
12262000000.0,-19.5,-19.287936
12262000000.0,-18.8,-18.52208
12262000000.0,-18.1,-17.747052
12262000000.0,-17.4,-17.127699999999997
12262000000.0,-16.700000000000003,-16.22577
12262000000.0,-16.0,-15.41311
12262000000.0,-15.3,-14.617588000000001
12262000000.0,-14.600000000000001,-13.838932
12262000000.0,-13.900000000000002,-13.114978000000002
12262000000.0,-13.200000000000003,-12.370178
12262000000.0,-12.5,-11.50675
12262000000.0,-11.8,-10.665122
12262000000.0,-11.100000000000001,-9.926725600000001
12262000000.0,-10.400000000000002,-9.1670792
12262000000.0,-9.700000000000003,-8.337827800000003
12262000000.0,-9.0,-7.4548666
12262000000.0,-8.3,-6.6006446
12262000000.0,-7.600000000000001,-5.8274118
12262000000.0,-6.900000000000002,-5.0444478
12262000000.0,-6.200000000000003,-4.289926599999999
12262000000.0,-5.5,-3.5543446000000003
12262000000.0,-4.800000000000001,-2.8152726
12262000000.0,-4.100000000000001,-2.0465548
12262000000.0,-3.400000000000002,-1.2416328
12262000000.0,-2.700000000000003,-0.43844018
12262000000.0,-2.0,0.33248908
12262000000.0,-1.3000000000000007,1.1074195999999998
12262000000.0,-0.6000000000000014,1.8722608
12262000000.0,0.09999999999999787,2.62347
12262000000.0,0.7999999999999972,3.3535440000000003
12262000000.0,1.4999999999999964,4.0624352
12262000000.0,2.1999999999999957,4.8022352
12262000000.0,2.8999999999999986,5.5702458
12262000000.0,3.5999999999999943,6.2977951999999995
12262000000.0,4.299999999999997,6.9944856
12262000000.0,5.0,7.6449848000000005
12340000000.0,-30.0,-29.334415999999997
12340000000.0,-29.3,-28.749806
12340000000.0,-28.6,-28.149034
12340000000.0,-27.9,-27.572942
12340000000.0,-27.2,-27.01988
12340000000.0,-26.5,-26.419064
12340000000.0,-25.8,-25.766341999999998
12340000000.0,-25.1,-25.157812
12340000000.0,-24.4,-24.525562
12340000000.0,-23.7,-23.873172
12340000000.0,-23.0,-23.236274
12340000000.0,-22.3,-22.624664
12340000000.0,-21.6,-22.040570000000002
12340000000.0,-20.9,-21.260517999999998
12340000000.0,-20.200000000000003,-20.50632
12340000000.0,-19.5,-19.859022
12340000000.0,-18.8,-19.111632
12340000000.0,-18.1,-18.361966000000002
12340000000.0,-17.4,-17.74353
12340000000.0,-16.700000000000003,-16.819456
12340000000.0,-16.0,-16.045113999999998
12340000000.0,-15.3,-15.264254
12340000000.0,-14.600000000000001,-14.499374
12340000000.0,-13.900000000000002,-13.79108
12340000000.0,-13.200000000000003,-13.047022000000002
12340000000.0,-12.5,-12.151229999999998
12340000000.0,-11.8,-11.293152000000001
12340000000.0,-11.100000000000001,-10.566712
12340000000.0,-10.400000000000002,-9.8196552
12340000000.0,-9.700000000000003,-8.987615199999999
12340000000.0,-9.0,-8.090879000000001
12340000000.0,-8.3,-7.2191162
12340000000.0,-7.600000000000001,-6.432032599999999
12340000000.0,-6.900000000000002,-5.6355358
12340000000.0,-6.200000000000003,-4.8774966
12340000000.0,-5.5,-4.1443952
12340000000.0,-4.800000000000001,-3.4092662000000002
12340000000.0,-4.100000000000001,-2.6321942
12340000000.0,-3.400000000000002,-1.8094924000000003
12340000000.0,-2.700000000000003,-0.98748682
12340000000.0,-2.0,-0.2019028
12340000000.0,-1.3000000000000007,0.5734121999999999
12340000000.0,-0.6000000000000014,1.3423733999999998
12340000000.0,0.09999999999999787,2.0989265999999995
12340000000.0,0.7999999999999972,2.8363402
12340000000.0,1.4999999999999964,3.555003
12340000000.0,2.1999999999999957,4.321375199999999
12340000000.0,2.8999999999999986,5.1011192
12340000000.0,3.5999999999999943,5.8485194
12340000000.0,4.299999999999997,6.556411799999999
12340000000.0,5.0,7.2273364
12418000000.0,-30.0,-29.234950000000005
12418000000.0,-29.3,-28.682222000000003
12418000000.0,-28.6,-28.112504
12418000000.0,-27.9,-27.555546
12418000000.0,-27.2,-27.022148000000005
12418000000.0,-26.5,-26.428714000000003
12418000000.0,-25.8,-25.800736
12418000000.0,-25.1,-25.214427999999998
12418000000.0,-24.4,-24.58504
12418000000.0,-23.7,-23.917934000000002
12418000000.0,-23.0,-23.283268
12418000000.0,-22.3,-22.684053999999996
12418000000.0,-21.6,-22.113568000000004
12418000000.0,-20.9,-21.300924000000002
12418000000.0,-20.200000000000003,-20.568702000000002
12418000000.0,-19.5,-19.936880000000002
12418000000.0,-18.8,-19.175164000000002
12418000000.0,-18.1,-18.418772
12418000000.0,-17.4,-17.776944
12418000000.0,-16.700000000000003,-16.805124
12418000000.0,-16.0,-16.037922000000002
12418000000.0,-15.3,-15.24685
12418000000.0,-14.600000000000001,-14.475778
12418000000.0,-13.900000000000002,-13.759678
12418000000.0,-13.200000000000003,-12.998651999999998
12418000000.0,-12.5,-12.053488
12418000000.0,-11.8,-11.15898
12418000000.0,-11.100000000000001,-10.431708
12418000000.0,-10.400000000000002,-9.6857326
12418000000.0,-9.700000000000003,-8.838797600000001
12418000000.0,-9.0,-7.9145178000000005
12418000000.0,-8.3,-7.020951999999999
12418000000.0,-7.600000000000001,-6.213562999999999
12418000000.0,-6.900000000000002,-5.3977702
12418000000.0,-6.200000000000003,-4.6294682
12418000000.0,-5.5,-3.8954146
12418000000.0,-4.800000000000001,-3.1626828000000002
12418000000.0,-4.100000000000001,-2.378101
12418000000.0,-3.400000000000002,-1.5328134
12418000000.0,-2.700000000000003,-0.69694224
12418000000.0,-2.0,0.09863074999999999
12418000000.0,-1.3000000000000007,0.87256272
12418000000.0,-0.6000000000000014,1.6394113999999997
12418000000.0,0.09999999999999787,2.389349
12418000000.0,0.7999999999999972,3.1196724000000002
12418000000.0,1.4999999999999964,3.8276654
12418000000.0,2.1999999999999957,4.6011386000000005
12418000000.0,2.8999999999999986,5.372401000000001
12418000000.0,3.5999999999999943,6.1048856
12418000000.0,4.299999999999997,6.8009889999999995
12418000000.0,5.0,7.4546312
12496000000.0,-30.0,-29.586726
12496000000.0,-29.3,-29.048176
12496000000.0,-28.6,-28.487185999999998
12496000000.0,-27.9,-27.936960000000006
12496000000.0,-27.2,-27.407491999999998
12496000000.0,-26.5,-26.803236
12496000000.0,-25.8,-26.186401999999998
12496000000.0,-25.1,-25.606817999999997
12496000000.0,-24.4,-24.961195999999997
12496000000.0,-23.7,-24.261426
12496000000.0,-23.0,-23.612987999999998
12496000000.0,-22.3,-23.010536000000002
12496000000.0,-21.6,-22.442644
12496000000.0,-20.9,-21.572776
12496000000.0,-20.200000000000003,-20.845266
12496000000.0,-19.5,-20.216596
12496000000.0,-18.8,-19.42714
12496000000.0,-18.1,-18.650862
12496000000.0,-17.4,-17.980908000000003
12496000000.0,-16.700000000000003,-16.94712
12496000000.0,-16.0,-16.183484
12496000000.0,-15.3,-15.376133999999999
12496000000.0,-14.600000000000001,-14.591163999999997
12496000000.0,-13.900000000000002,-13.870614
12496000000.0,-13.200000000000003,-13.086874
12496000000.0,-12.5,-12.089400000000001
12496000000.0,-11.8,-11.159198
12496000000.0,-11.100000000000001,-10.429849999999998
12496000000.0,-10.400000000000002,-9.6842054
12496000000.0,-9.700000000000003,-8.8231802
12496000000.0,-9.0,-7.8733586
12496000000.0,-8.3,-6.9547774
12496000000.0,-7.600000000000001,-6.1278863999999995
12496000000.0,-6.900000000000002,-5.2918272
12496000000.0,-6.200000000000003,-4.5195084
12496000000.0,-5.5,-3.7873872000000004
12496000000.0,-4.800000000000001,-3.0503156000000002
12496000000.0,-4.100000000000001,-2.2553516
12496000000.0,-3.400000000000002,-1.3918432
12496000000.0,-2.700000000000003,-0.53944702
12496000000.0,-2.0,0.26371915999999995
12496000000.0,-1.3000000000000007,1.0390207999999999
12496000000.0,-0.6000000000000014,1.8006426000000002
12496000000.0,0.09999999999999787,2.5462979999999997
12496000000.0,0.7999999999999972,3.2721900000000006
12496000000.0,1.4999999999999964,3.9741586000000004
12496000000.0,2.1999999999999957,4.7547756
12496000000.0,2.8999999999999986,5.5168458
12496000000.0,3.5999999999999943,6.2408764
12496000000.0,4.299999999999997,6.9261306000000005
12496000000.0,5.0,7.5673986
12574000000.0,-30.0,-29.616652
12574000000.0,-29.3,-29.079262
12574000000.0,-28.6,-28.52036
12574000000.0,-27.9,-27.964937999999997
12574000000.0,-27.2,-27.41805
12574000000.0,-26.5,-26.814342
12574000000.0,-25.8,-26.204456
12574000000.0,-25.1,-25.611368
12574000000.0,-24.4,-24.963776000000003
12574000000.0,-23.7,-24.272838
12574000000.0,-23.0,-23.619708
12574000000.0,-22.3,-23.013434
12574000000.0,-21.6,-22.421566000000002
12574000000.0,-20.9,-21.569812000000002
12574000000.0,-20.200000000000003,-20.816602
12574000000.0,-19.5,-20.170472
12574000000.0,-18.8,-19.392590000000002
12574000000.0,-18.1,-18.626566
12574000000.0,-17.4,-17.89921
12574000000.0,-16.700000000000003,-16.898092
12574000000.0,-16.0,-16.127066000000003
12574000000.0,-15.3,-15.310541999999998
12574000000.0,-14.600000000000001,-14.509086
12574000000.0,-13.900000000000002,-13.756276
12574000000.0,-13.200000000000003,-12.967728
12574000000.0,-12.5,-11.992238
12574000000.0,-11.8,-11.067662000000002
12574000000.0,-11.100000000000001,-10.315636
12574000000.0,-10.400000000000002,-9.554315800000001
12574000000.0,-9.700000000000003,-8.703858799999999
12574000000.0,-9.0,-7.776207599999999
12574000000.0,-8.3,-6.8709404
12574000000.0,-7.600000000000001,-6.0420338
12574000000.0,-6.900000000000002,-5.2072648
12574000000.0,-6.200000000000003,-4.418791400000001
12574000000.0,-5.5,-3.6680750000000004
12574000000.0,-4.800000000000001,-2.9160662000000004
12574000000.0,-4.100000000000001,-2.1100856
12574000000.0,-3.400000000000002,-1.2519024
12574000000.0,-2.700000000000003,-0.3996699
12574000000.0,-2.0,0.40806296
12574000000.0,-1.3000000000000007,1.1881704000000002
12574000000.0,-0.6000000000000014,1.9539178
12574000000.0,0.09999999999999787,2.7017097999999997
12574000000.0,0.7999999999999972,3.434447
12574000000.0,1.4999999999999964,4.148760599999999
12574000000.0,2.1999999999999957,4.9195078
12574000000.0,2.8999999999999986,5.6712194
12574000000.0,3.5999999999999943,6.380293399999999
12574000000.0,4.299999999999997,7.0680418000000005
12574000000.0,5.0,7.7494118
12652000000.0,-30.0,-30.106592
12652000000.0,-29.3,-29.573334
12652000000.0,-28.6,-29.021748000000002
12652000000.0,-27.9,-28.461537999999997
12652000000.0,-27.2,-27.905849999999997
12652000000.0,-26.5,-27.307803999999997
12652000000.0,-25.8,-26.711542
12652000000.0,-25.1,-26.108470000000004
12652000000.0,-24.4,-25.46244
12652000000.0,-23.7,-24.78956
12652000000.0,-23.0,-24.135591999999995
12652000000.0,-22.3,-23.528324
12652000000.0,-21.6,-22.917566
12652000000.0,-20.9,-22.094954
12652000000.0,-20.200000000000003,-21.320674000000004
12652000000.0,-19.5,-20.662314000000002
12652000000.0,-18.8,-19.907412
12652000000.0,-18.1,-19.159761999999997
12652000000.0,-17.4,-18.383035999999997
12652000000.0,-16.700000000000003,-17.429868
12652000000.0,-16.0,-16.661726
12652000000.0,-15.3,-15.844765999999998
12652000000.0,-14.600000000000001,-15.031895999999998
12652000000.0,-13.900000000000002,-14.252404000000002
12652000000.0,-13.200000000000003,-13.470912000000002
12652000000.0,-12.5,-12.528196000000001
12652000000.0,-11.8,-11.621812
12652000000.0,-11.100000000000001,-10.849756000000001
12652000000.0,-10.400000000000002,-10.079131999999998
12652000000.0,-9.700000000000003,-9.2438712
12652000000.0,-9.0,-8.341327199999998
12652000000.0,-8.3,-7.456783400000001
12652000000.0,-7.600000000000001,-6.6321856
12652000000.0,-6.900000000000002,-5.796086600000001
12652000000.0,-6.200000000000003,-5.0014085999999995
12652000000.0,-5.5,-4.232338199999999
12652000000.0,-4.800000000000001,-3.4589483999999997
12652000000.0,-4.100000000000001,-2.6477122
12652000000.0,-3.400000000000002,-1.7839174
12652000000.0,-2.700000000000003,-0.9307196799999999
12652000000.0,-2.0,-0.11473278
12652000000.0,-1.3000000000000007,0.6786298799999999
12652000000.0,-0.6000000000000014,1.4591657999999998
12652000000.0,0.09999999999999787,2.222512
12652000000.0,0.7999999999999972,2.9710214
12652000000.0,1.4999999999999964,3.7123004
12652000000.0,2.1999999999999957,4.4995108
12652000000.0,2.8999999999999986,5.2616005999999995
12652000000.0,3.5999999999999943,5.989870399999999
12652000000.0,4.299999999999997,6.699857400000001
12652000000.0,5.0,7.4555402
12730000000.0,-30.0,-29.949040000000004
12730000000.0,-29.3,-29.427328
12730000000.0,-28.6,-28.882303999999998
12730000000.0,-27.9,-28.3256
12730000000.0,-27.2,-27.762669999999996
12730000000.0,-26.5,-27.171686
12730000000.0,-25.8,-26.590166
12730000000.0,-25.1,-25.978398
12730000000.0,-24.4,-25.339936
12730000000.0,-23.7,-24.681887999999997
12730000000.0,-23.0,-24.02949
12730000000.0,-22.3,-23.422109999999996
12730000000.0,-21.6,-22.791308
12730000000.0,-20.9,-21.997558000000005
12730000000.0,-20.200000000000003,-21.19864
12730000000.0,-19.5,-20.523654
12730000000.0,-18.8,-19.787932
12730000000.0,-18.1,-19.053974000000004
12730000000.0,-17.4,-18.219103999999998
12730000000.0,-16.700000000000003,-17.30875
12730000000.0,-16.0,-16.531598
12730000000.0,-15.3,-15.709789999999998
12730000000.0,-14.600000000000001,-14.878966
12730000000.0,-13.900000000000002,-14.066182000000001
12730000000.0,-13.200000000000003,-13.283849999999997
12730000000.0,-12.5,-12.365866
12730000000.0,-11.8,-11.470176
12730000000.0,-11.100000000000001,-10.671816000000002
12730000000.0,-10.400000000000002,-9.8860932
12730000000.0,-9.700000000000003,-9.0638688
12730000000.0,-9.0,-8.183733199999999
12730000000.0,-8.3,-7.313084600000001
12730000000.0,-7.600000000000001,-6.488592
12730000000.0,-6.900000000000002,-5.654279600000001
12730000000.0,-6.200000000000003,-4.8459212
12730000000.0,-5.5,-4.0578388
12730000000.0,-4.800000000000001,-3.2663362
12730000000.0,-4.100000000000001,-2.442639
12730000000.0,-3.400000000000002,-1.5865174000000002
12730000000.0,-2.700000000000003,-0.7327059
12730000000.0,-2.0,0.086597012
12730000000.0,-1.3000000000000007,0.88704596
12730000000.0,-0.6000000000000014,1.6727094
12730000000.0,0.09999999999999787,2.4388474
12730000000.0,0.7999999999999972,3.194603
12730000000.0,1.4999999999999964,3.9521962000000004
12730000000.0,2.1999999999999957,4.7283805999999995
12730000000.0,2.8999999999999986,5.4813028
12730000000.0,3.5999999999999943,6.194911
12730000000.0,4.299999999999997,6.9051426000000005
12730000000.0,5.0,7.7033342000000005
12808000000.0,-30.0,-29.875714
12808000000.0,-29.3,-29.360044
12808000000.0,-28.6,-28.823662000000002
12808000000.0,-27.9,-28.265818000000003
12808000000.0,-27.2,-27.68933
12808000000.0,-26.5,-27.10841
12808000000.0,-25.8,-26.537914
12808000000.0,-25.1,-25.915408000000003
12808000000.0,-24.4,-25.279712
12808000000.0,-23.7,-24.639674000000003
12808000000.0,-23.0,-23.985363999999997
12808000000.0,-22.3,-23.375642
12808000000.0,-21.6,-22.723122
12808000000.0,-20.9,-21.955376
12808000000.0,-20.200000000000003,-21.129573999999998
12808000000.0,-19.5,-20.437454
12808000000.0,-18.8,-19.718722
12808000000.0,-18.1,-18.997756
12808000000.0,-17.4,-18.10321
12808000000.0,-16.700000000000003,-17.233112
12808000000.0,-16.0,-16.448529999999998
12808000000.0,-15.3,-15.617766
12808000000.0,-14.600000000000001,-14.766796
12808000000.0,-13.900000000000002,-13.920933999999999
12808000000.0,-13.200000000000003,-13.132926000000001
12808000000.0,-12.5,-12.240962
12808000000.0,-11.8,-11.354142
12808000000.0,-11.100000000000001,-10.528504
12808000000.0,-10.400000000000002,-9.7234874
12808000000.0,-9.700000000000003,-8.90744
12808000000.0,-9.0,-8.049830199999999
12808000000.0,-8.3,-7.1952704
12808000000.0,-7.600000000000001,-6.3690218000000005
12808000000.0,-6.900000000000002,-5.5292886
12808000000.0,-6.200000000000003,-4.7107916
12808000000.0,-5.5,-3.9016644000000005
12808000000.0,-4.800000000000001,-3.0888649999999993
12808000000.0,-4.100000000000001,-2.2563434
12808000000.0,-3.400000000000002,-1.3976422
12808000000.0,-2.700000000000003,-0.54620012
12808000000.0,-2.0,0.27792498
12808000000.0,-1.3000000000000007,1.0849736
12808000000.0,-0.6000000000000014,1.875986
12808000000.0,0.09999999999999787,2.6491904
12808000000.0,0.7999999999999972,3.4075314
12808000000.0,1.4999999999999964,4.1783418
12808000000.0,2.1999999999999957,4.946836599999999
12808000000.0,2.8999999999999986,5.6943446
12808000000.0,3.5999999999999943,6.397278000000001
12808000000.0,4.299999999999997,7.1073553999999985
12808000000.0,5.0,7.9377889999999995
12886000000.0,-30.0,-29.69004
12886000000.0,-29.3,-29.180957999999997
12886000000.0,-28.6,-28.656333999999998
12886000000.0,-27.9,-28.096712000000004
12886000000.0,-27.2,-27.513882000000002
12886000000.0,-26.5,-26.936644
12886000000.0,-25.8,-26.377266000000002
12886000000.0,-25.1,-25.74425
12886000000.0,-24.4,-25.112434
12886000000.0,-23.7,-24.487372
12886000000.0,-23.0,-23.830814
12886000000.0,-22.3,-23.216954
12886000000.0,-21.6,-22.540208
12886000000.0,-20.9,-21.796556000000002
12886000000.0,-20.200000000000003,-20.939505999999998
12886000000.0,-19.5,-20.22551
12886000000.0,-18.8,-19.521852000000003
12886000000.0,-18.1,-18.809454
12886000000.0,-17.4,-17.84724
12886000000.0,-16.700000000000003,-17.013586
12886000000.0,-16.0,-16.215614
12886000000.0,-15.3,-15.371794
12886000000.0,-14.600000000000001,-14.498244
12886000000.0,-13.900000000000002,-13.612366
12886000000.0,-13.200000000000003,-12.815431999999998
12886000000.0,-12.5,-11.943082
12886000000.0,-11.8,-11.063444
12886000000.0,-11.100000000000001,-10.20445
12886000000.0,-10.400000000000002,-9.3834972
12886000000.0,-9.700000000000003,-8.5752252
12886000000.0,-9.0,-7.737276
12886000000.0,-8.3,-6.895117400000001
12886000000.0,-7.600000000000001,-6.063610800000001
12886000000.0,-6.900000000000002,-5.2229194
12886000000.0,-6.200000000000003,-4.3897638
12886000000.0,-5.5,-3.5604288000000004
12886000000.0,-4.800000000000001,-2.7287147999999997
12886000000.0,-4.100000000000001,-1.882046
12886000000.0,-3.400000000000002,-1.0267894
12886000000.0,-2.700000000000003,-0.17631446
12886000000.0,-2.0,0.6538471600000001
12886000000.0,-1.3000000000000007,1.4631056
12886000000.0,-0.6000000000000014,2.2595122000000005
12886000000.0,0.09999999999999787,3.0349816000000005
12886000000.0,0.7999999999999972,3.7954566
12886000000.0,1.4999999999999964,4.5713024
12886000000.0,2.1999999999999957,5.333159
12886000000.0,2.8999999999999986,6.0603998
12886000000.0,3.5999999999999943,6.752225
12886000000.0,4.299999999999997,7.4549905999999995
12886000000.0,5.0,8.3128204
12964000000.0,-30.0,-29.577434
12964000000.0,-29.3,-29.080071999999994
12964000000.0,-28.6,-28.568376
12964000000.0,-27.9,-28.015804000000003
12964000000.0,-27.2,-27.428701999999998
12964000000.0,-26.5,-26.860418
12964000000.0,-25.8,-26.320496
12964000000.0,-25.1,-25.680023999999996
12964000000.0,-24.4,-25.05039
12964000000.0,-23.7,-24.442431999999997
12964000000.0,-23.0,-23.785626
12964000000.0,-22.3,-23.169366
12964000000.0,-21.6,-22.471636
12964000000.0,-20.9,-21.753272000000003
12964000000.0,-20.200000000000003,-20.86635
12964000000.0,-19.5,-20.132804
12964000000.0,-18.8,-19.445514
12964000000.0,-18.1,-18.744533999999998
12964000000.0,-17.4,-17.714537999999997
12964000000.0,-16.700000000000003,-16.920679999999997
12964000000.0,-16.0,-16.114204
12964000000.0,-15.3,-15.25876
12964000000.0,-14.600000000000001,-14.364936
12964000000.0,-13.900000000000002,-13.43673
12964000000.0,-13.200000000000003,-12.635008000000001
12964000000.0,-12.5,-11.784872000000002
12964000000.0,-11.8,-10.911118
12964000000.0,-11.100000000000001,-10.025094000000001
12964000000.0,-10.400000000000002,-9.186391
12964000000.0,-9.700000000000003,-8.390508399999998
12964000000.0,-9.0,-7.572758
12964000000.0,-8.3,-6.7427566
12964000000.0,-7.600000000000001,-5.910223
12964000000.0,-6.900000000000002,-5.069148
12964000000.0,-6.200000000000003,-4.223596
12964000000.0,-5.5,-3.3745412000000004
12964000000.0,-4.800000000000001,-2.5233536
12964000000.0,-4.100000000000001,-1.6664193999999999
