SynthHD Pro power [dBm],vg1 [V],det power [dBm],amp current [A],amp power [W]
-2.1999999999999993,1.175,-8.739614,0.01,0.06
-2.1999999999999993,1.15,-8.145878000000003,0.02,0.12
-2.1999999999999993,1.125,-7.412830000000003,0.02,0.12
-2.1999999999999993,1.1,-6.632333999999997,0.02,0.12
-2.1999999999999993,1.075,-5.075500000000002,0.03,0.18
-2.1999999999999993,1.05,-3.094587999999998,0.04,0.24
-2.1999999999999993,1.025,-0.301204000000002,0.06,0.36
-2.1999999999999993,1.0,2.551954000000002,0.09,0.54
-2.1999999999999993,0.975,6.780598000000001,0.12,0.72
-2.1999999999999993,0.95,9.771623,0.17,1.02
-2.1999999999999993,0.9249999999999999,12.5122426,0.23,1.38
-2.1999999999999993,0.8999999999999999,14.497732599999999,0.3,1.8
-2.1999999999999993,0.875,17.0162136,0.37,2.22
-2.1999999999999993,0.85,18.74830928,0.45,2.7
-2.1999999999999993,0.825,20.2251717,0.53,3.18
-2.1999999999999993,0.7999999999999999,21.23374614,0.61,3.66
-2.1999999999999993,0.7749999999999999,22.561218,0.7,4.2
-2.1999999999999993,0.75,23.463312,0.78,4.68
-2.1999999999999993,0.725,24.2134672,0.86,5.16
-2.1999999999999993,0.7,24.690942200000002,0.94,5.64
-2.1999999999999993,0.6749999999999999,25.2796848,1.02,6.12
-2.1999999999999993,0.6499999999999999,25.6617066,1.1,6.6
-2.1999999999999993,0.625,25.990727800000002,1.2,7.2
-2.1999999999999993,0.6,26.2206322,1.29,7.74
-2.1999999999999993,0.575,26.5410926,1.39,8.34
-2.1999999999999993,0.5499999999999999,26.7724514,1.49,8.94
-2.1999999999999993,0.5249999999999999,26.9804512,1.59,9.54
-2.1999999999999993,0.5,27.11724,1.7,10.2
-1.6000000000000014,1.5,-3.372252800000002,0.01,0.06
-1.6000000000000014,1.475,-10.997539999999997,0.01,0.06
-1.6000000000000014,1.45,-10.972386,0.01,0.06
-1.6000000000000014,1.425,-10.945675999999999,0.01,0.06
-1.6000000000000014,1.4,-10.887525999999998,0.01,0.06
-1.6000000000000014,1.375,-10.815525999999998,0.01,0.06
-1.6000000000000014,1.35,-10.715331999999997,0.01,0.06
-1.6000000000000014,1.325,-10.610781999999993,0.01,0.06
-1.6000000000000014,1.3,-10.408992000000001,0.01,0.06
-1.6000000000000014,1.275,-10.194716,0.01,0.06
-1.6000000000000014,1.25,-9.924921999999999,0.01,0.06
-1.6000000000000014,1.225,-9.67033,0.01,0.06
-1.6000000000000014,1.2,-9.207909999999998,0.01,0.06
-1.6000000000000014,1.175,-8.732434000000001,0.01,0.06
-1.6000000000000014,1.15,-8.136332,0.02,0.12
-1.6000000000000014,1.125,-7.552638000000002,0.02,0.12
-1.6000000000000014,1.1,-6.409894000000001,0.02,0.12
-1.6000000000000014,1.075,-5.059067999999996,0.03,0.18
-1.6000000000000014,1.05,-3.0768040000000028,0.04,0.24
-1.6000000000000014,1.025,-0.8721520000000034,0.06,0.36
-1.6000000000000014,1.0,3.3325560000000003,0.09,0.54
-1.6000000000000014,0.975,6.7969919999999995,0.12,0.72
-1.6000000000000014,0.95,9.7880046,0.17,1.02
-1.6000000000000014,0.9249999999999999,11.986174,0.23,1.38
-1.6000000000000014,0.8999999999999999,14.9860196,0.3,1.8
-1.6000000000000014,0.875,17.0186982,0.37,2.22
-1.6000000000000014,0.85,18.7502036,0.45,2.7
-1.6000000000000014,0.825,19.94214076,0.53,3.18
-1.6000000000000014,0.7999999999999999,21.47792328,0.61,3.66
-1.6000000000000014,0.7749999999999999,22.5640484,0.7,4.2
-1.6000000000000014,0.75,23.4643406,0.78,4.68
-1.6000000000000014,0.725,24.068802599999998,0.86,5.16
-1.6000000000000014,0.7,24.805156,0.94,5.64
-1.6000000000000014,0.6749999999999999,25.2837482,1.02,6.12
-1.6000000000000014,0.6499999999999999,25.66914,1.1,6.6
-1.6000000000000014,0.625,25.9310354,1.2,7.2
-1.6000000000000014,0.6,26.2852338,1.29,7.74
-1.6000000000000014,0.575,26.5490952,1.39,8.34
-1.6000000000000014,0.5499999999999999,26.780726,1.49,8.94
-1.6000000000000014,0.5249999999999999,26.9432088,1.59,9.54
-1.6000000000000014,0.5,27.1578604,1.7,10.2
-1.0,1.5,-3.3750234,0.01,0.06
-1.0,1.475,-11.002536000000003,0.01,0.06
-1.0,1.45,-10.982132,0.01,0.06
-1.0,1.425,-10.943373999999999,0.01,0.06
-1.0,1.4,-10.890381999999999,0.01,0.06
-1.0,1.375,-10.819362000000002,0.01,0.06
-1.0,1.35,-10.738878,0.01,0.06
-1.0,1.325,-10.585158,0.01,0.06
-1.0,1.3,-10.410468000000002,0.01,0.06
-1.0,1.275,-10.194728000000005,0.01,0.06
-1.0,1.25,-9.980613999999996,0.01,0.06
-1.0,1.225,-9.60002,0.01,0.06
-1.0,1.2,-9.201744000000001,0.01,0.06
-1.0,1.175,-8.724306000000002,0.01,0.06
-1.0,1.15,-8.251764000000001,0.02,0.12
-1.0,1.125,-7.388659999999998,0.02,0.12
-1.0,1.1,-6.395987999999999,0.02,0.12
-1.0,1.075,-5.040712000000003,0.03,0.18
-1.0,1.05,-3.484154,0.04,0.24
-1.0,1.025,-0.2505159999999975,0.06,0.36
-1.0,1.0,3.3557900000000025,0.09,0.54
-1.0,0.975,6.8188320000000004,0.13,0.78
-1.0,0.95,9.227252799999999,0.17,1.02
-1.0,0.9249999999999999,12.0006572,0.23,1.38
-1.0,0.8999999999999999,14.9938572,0.3,1.8
-1.0,0.875,17.0243628,0.37,2.22
-1.0,0.85,18.422684,0.45,2.7
-1.0,0.825,20.23656688,0.53,3.18
-1.0,0.7999999999999999,21.4817487,0.61,3.66
-1.0,0.7749999999999999,22.5650164,0.7,4.2
-1.0,0.75,23.2925208,0.78,4.68
-1.0,0.725,24.2162196,0.86,5.16
-1.0,0.7,24.808895800000002,0.94,5.64
-1.0,0.6749999999999999,25.2889676,1.02,6.12
-1.0,0.6499999999999999,25.5976054,1.1,6.6
-1.0,0.625,25.9370506,1.19,7.14
-1.0,0.6,26.2899114,1.29,7.74
-1.0,0.575,26.5546886,1.39,8.34
-1.0,0.5499999999999999,26.7385886,1.49,8.94
-1.0,0.5249999999999999,26.989103800000002,1.6,9.6
-1.0,0.5,27.1616698,1.7,10.2
-0.40000000000000213,1.5,-3.3768705999999966,0.01,0.06
-0.40000000000000213,1.475,-11.011959999999998,0.01,0.06
-0.40000000000000213,1.45,-10.983999999999998,0.01,0.06
-0.40000000000000213,1.425,-10.948768000000001,0.01,0.06
-0.40000000000000213,1.4,-10.89658,0.01,0.06
-0.40000000000000213,1.375,-10.838905999999998,0.01,0.06
-0.40000000000000213,1.35,-10.721719999999998,0.01,0.06
-0.40000000000000213,1.325,-10.588418,0.01,0.06
-0.40000000000000213,1.3,-10.412388,0.01,0.06
-0.40000000000000213,1.275,-10.240582,0.01,0.06
-0.40000000000000213,1.25,-9.924582000000004,0.01,0.06
-0.40000000000000213,1.225,-9.600062000000001,0.01,0.06
-0.40000000000000213,1.2,-9.200322,0.01,0.06
-0.40000000000000213,1.175,-8.818844000000002,0.01,0.06
-0.40000000000000213,1.15,-8.119065999999997,0.02,0.12
-0.40000000000000213,1.125,-7.376462000000004,0.02,0.12
-0.40000000000000213,1.1,-6.383413999999998,0.02,0.12
-0.40000000000000213,1.075,-5.313650000000003,0.03,0.18
-0.40000000000000213,1.05,-3.041695999999998,0.04,0.24
-0.40000000000000213,1.025,-0.2426979999999972,0.06,0.36
-0.40000000000000213,1.0,3.3532200000000003,0.09,0.54
-0.40000000000000213,0.975,6.150404,0.13,0.78
-0.40000000000000213,0.95,9.813418200000001,0.18,1.08
-0.40000000000000213,0.9249999999999999,12.553335,0.24,1.44
-0.40000000000000213,0.8999999999999999,15.0050368,0.3,1.8
-0.40000000000000213,0.875,16.6426578,0.37,2.22
-0.40000000000000213,0.85,18.75857436,0.45,2.7
-0.40000000000000213,0.825,20.2325437,0.53,3.18
-0.40000000000000213,0.7999999999999999,21.47913104,0.61,3.66
-0.40000000000000213,0.7749999999999999,22.3500278,0.7,4.2
-0.40000000000000213,0.75,23.465099,0.78,4.68
-0.40000000000000213,0.725,24.2152864,0.86,5.16
-0.40000000000000213,0.7,24.8094686,0.94,5.64
-0.40000000000000213,0.6749999999999999,25.1946504,1.02,6.12
-0.40000000000000213,0.6499999999999999,25.6730654,1.11,6.66
-0.40000000000000213,0.625,26.005320400000002,1.2,7.2
-0.40000000000000213,0.6,26.2952062,1.29,7.74
-0.40000000000000213,0.575,26.5054046,1.39,8.34
-0.40000000000000213,0.5499999999999999,26.7879942,1.49,8.94
-0.40000000000000213,0.5249999999999999,26.9920966,1.6,9.6
-0.40000000000000213,0.5,27.1655314,1.7,10.2
0.1999999999999993,1.5,4.258686000000001,0.01,0.06
0.1999999999999993,1.475,-11.017378,0.01,0.06
0.1999999999999993,1.45,-10.992026,0.01,0.06
0.1999999999999993,1.425,-10.956886000000004,0.01,0.06
0.1999999999999993,1.4,-10.915181999999998,0.01,0.06
0.1999999999999993,1.375,-10.830054,0.01,0.06
0.1999999999999993,1.35,-10.727483999999997,0.01,0.06
0.1999999999999993,1.325,-10.593178000000002,0.01,0.06
0.1999999999999993,1.3,-10.454431999999997,0.01,0.06
0.1999999999999993,1.275,-10.199662,0.01,0.06
0.1999999999999993,1.25,-9.925609999999999,0.01,0.06
0.1999999999999993,1.225,-9.598835999999999,0.01,0.06
0.1999999999999993,1.2,-9.281208000000003,0.01,0.06
0.1999999999999993,1.175,-8.715253999999998,0.01,0.06
0.1999999999999993,1.15,-8.113443999999998,0.02,0.12
0.1999999999999993,1.125,-7.370322000000005,0.02,0.12
0.1999999999999993,1.1,-6.585072000000004,0.02,0.12
0.1999999999999993,1.075,-5.304141999999999,0.03,0.18
0.1999999999999993,1.05,-3.0257939999999977,0.04,0.24
0.1999999999999993,1.025,-0.22169400000000294,0.06,0.36
0.1999999999999993,1.0,2.6290919999999964,0.09,0.54
0.1999999999999993,0.975,6.848063999999999,0.13,0.78
0.1999999999999993,0.95,9.8229734,0.18,1.08
0.1999999999999993,0.9249999999999999,12.546073,0.24,1.44
0.1999999999999993,0.8999999999999999,14.521614,0.3,1.8
0.1999999999999993,0.875,17.0298306,0.37,2.22
0.1999999999999993,0.85,18.7580511,0.45,2.7
0.1999999999999993,0.825,20.234072779999998,0.53,3.18
0.1999999999999993,0.7999999999999999,21.238657840000002,0.61,3.66
0.1999999999999993,0.7749999999999999,22.5621712,0.7,4.2
0.1999999999999993,0.75,23.4626606,0.78,4.68
0.1999999999999993,0.725,24.2129414,0.86,5.16
0.1999999999999993,0.7,24.693793,0.94,5.64
0.1999999999999993,0.6749999999999999,25.2879858,1.02,6.12
0.1999999999999993,0.6499999999999999,25.6760706,1.1,6.6
0.1999999999999993,0.625,26.010429600000002,1.2,7.2
0.1999999999999993,0.6,26.2405102,1.29,7.74
0.1999999999999993,0.575,26.561119599999998,1.39,8.34
0.1999999999999993,0.5499999999999999,26.7905306,1.49,8.94
0.1999999999999993,0.5249999999999999,26.994893,1.59,9.54
0.1999999999999993,0.5,27.1304944,1.7,10.2
0.8000000000000007,1.5,-3.395816400000001,0.01,0.06
0.8000000000000007,1.475,-11.027899999999999,0.01,0.06
0.8000000000000007,1.45,-11.00338,0.01,0.06
0.8000000000000007,1.425,-10.975306,0.01,0.06
0.8000000000000007,1.4,-10.914573999999998,0.01,0.06
0.8000000000000007,1.375,-10.841124,0.01,0.06
0.8000000000000007,1.35,-10.738148000000002,0.01,0.06
0.8000000000000007,1.325,-10.631588,0.01,0.06
0.8000000000000007,1.3,-10.42727,0.01,0.06
0.8000000000000007,1.275,-10.207420000000003,0.01,0.06
0.8000000000000007,1.25,-9.934116,0.01,0.06
0.8000000000000007,1.225,-9.673284000000002,0.01,0.06
0.8000000000000007,1.2,-9.201801999999997,0.01,0.06
0.8000000000000007,1.175,-8.716792000000005,0.01,0.06
0.8000000000000007,1.15,-8.112858,0.02,0.12
0.8000000000000007,1.125,-7.5208239999999975,0.02,0.12
0.8000000000000007,1.1,-6.367234000000003,0.02,0.12
0.8000000000000007,1.075,-5.007843999999999,0.03,0.18
0.8000000000000007,1.05,-3.012374000000001,0.04,0.24
0.8000000000000007,1.025,-0.8072700000000026,0.06,0.36
0.8000000000000007,1.0,2.6340320000000013,0.09,0.54
0.8000000000000007,0.975,6.844288000000001,0.13,0.78
0.8000000000000007,0.95,9.819704,0.18,1.08
0.8000000000000007,0.9249999999999999,12.0099186,0.24,1.44
0.8000000000000007,0.8999999999999999,14.998655600000001,0.3,1.8
0.8000000000000007,0.875,17.0284906,0.37,2.22
0.8000000000000007,0.85,18.75626432,0.45,2.7
0.8000000000000007,0.825,19.9429182,0.53,3.18
0.8000000000000007,0.7999999999999999,21.47266844,0.61,3.66
0.8000000000000007,0.7749999999999999,22.5550654,0.7,4.2
0.8000000000000007,0.75,23.4559982,0.78,4.68
0.8000000000000007,0.725,24.0609812,0.86,5.16
0.8000000000000007,0.7,24.8018858,0.94,5.64
0.8000000000000007,0.6749999999999999,25.2855914,1.02,6.12
0.8000000000000007,0.6499999999999999,25.676274,1.1,6.6
0.8000000000000007,0.625,25.9429998,1.19,7.14
0.8000000000000007,0.6,26.2982736,1.29,7.74
0.8000000000000007,0.575,26.5613634,1.39,8.34
0.8000000000000007,0.5499999999999999,26.7912834,1.49,8.94
0.8000000000000007,0.5249999999999999,26.9521922,1.6,9.6
0.8000000000000007,0.5,27.1632408,1.7,10.2
1.3999999999999986,1.5,-3.4101718000000005,0.01,0.06
1.3999999999999986,1.475,-11.045886000000003,0.01,0.06
1.3999999999999986,1.45,-11.025610000000007,0.01,0.06
1.3999999999999986,1.425,-10.985568,0.01,0.06
1.3999999999999986,1.4,-10.932269999999999,0.01,0.06
1.3999999999999986,1.375,-10.859052000000002,0.01,0.06
1.3999999999999986,1.35,-10.777084000000002,0.01,0.06
1.3999999999999986,1.325,-10.620508000000001,0.01,0.06
1.3999999999999986,1.3,-10.443206000000004,0.01,0.06
1.3999999999999986,1.275,-10.223328000000002,0.01,0.06
1.3999999999999986,1.25,-10.004897999999997,0.01,0.06
1.3999999999999986,1.225,-9.618593999999995,0.01,0.06
1.3999999999999986,1.2,-9.21322,0.01,0.06
1.3999999999999986,1.175,-8.726503999999998,0.01,0.06
1.3999999999999986,1.15,-8.245423999999996,0.02,0.12
1.3999999999999986,1.125,-7.369242000000003,0.02,0.12
1.3999999999999986,1.1,-6.365460000000002,0.02,0.12
1.3999999999999986,1.075,-5.008780000000002,0.03,0.18
1.3999999999999986,1.05,-3.443504000000001,0.04,0.24
1.3999999999999986,1.025,-0.21717199999999792,0.06,0.36
1.3999999999999986,1.0,3.376004000000002,0.09,0.54
1.3999999999999986,0.975,6.830076,0.13,0.78
1.3999999999999986,0.95,9.238677800000001,0.18,1.08
1.3999999999999986,0.9249999999999999,12.5434248,0.24,1.44
1.3999999999999986,0.8999999999999999,14.9925876,0.3,1.8
1.3999999999999986,0.875,17.0191606,0.37,2.22
1.3999999999999986,0.85,18.41271142,0.45,2.7
1.3999999999999986,0.825,20.2250725,0.53,3.18
1.3999999999999986,0.7999999999999999,21.46379468,0.61,3.66
1.3999999999999986,0.7749999999999999,22.544586,0.69,4.14
1.3999999999999986,0.75,23.2709302,0.78,4.68
1.3999999999999986,0.725,24.196316799999998,0.86,5.16
1.3999999999999986,0.7,24.7926908,0.94,5.64
1.3999999999999986,0.6749999999999999,25.2776268,1.02,6.12
1.3999999999999986,0.6499999999999999,25.592739,1.1,6.6
1.3999999999999986,0.625,26.002799,1.19,7.14
1.3999999999999986,0.6,26.2939316,1.29,7.74
1.3999999999999986,0.575,26.558819800000002,1.39,8.34
1.3999999999999986,0.5499999999999999,26.7392452,1.49,8.94
1.3999999999999986,0.5249999999999999,26.9873056,1.59,9.54
1.3999999999999986,0.5,27.1571004,1.7,10.2
2.0,1.5,-3.4277517999999993,0.01,0.06
2.0,1.475,-11.071874000000001,0.01,0.06
2.0,1.45,-11.043536,0.01,0.06
2.0,1.425,-11.008656000000002,0.01,0.06
2.0,1.4,-10.956209999999999,0.01,0.06
2.0,1.375,-10.898464,0.01,0.06
2.0,1.35,-10.779345999999997,0.01,0.06
2.0,1.325,-10.644905999999999,0.01,0.06
2.0,1.3,-10.466293999999998,0.01,0.06
2.0,1.275,-10.292043999999997,0.01,0.06
2.0,1.25,-9.970024000000002,0.01,0.06
2.0,1.225,-9.639329999999994,0.01,0.06
2.0,1.2,-9.231916000000002,0.01,0.06
2.0,1.175,-8.843153999999998,0.02,0.12
2.0,1.15,-8.130328000000002,0.02,0.12
2.0,1.125,-7.379322000000002,0.02,0.12
2.0,1.1,-6.3762960000000035,0.02,0.12
2.0,1.075,-5.3055699999999995,0.03,0.18
2.0,1.05,-3.0363159999999993,0.04,0.24
2.0,1.025,-0.24176999999999893,0.06,0.36
2.0,1.0,3.3497400000000006,0.09,0.54
2.0,0.975,6.134224,0.13,0.78
2.0,0.95,9.797315399999999,0.17,1.02
2.0,0.9249999999999999,12.525047599999999,0.23,1.38
2.0,0.8999999999999999,14.9697922,0.3,1.8
2.0,0.875,16.611241800000002,0.37,2.22
2.0,0.85,18.72944632,0.45,2.7
2.0,0.825,20.20033194,0.53,3.18
2.0,0.7999999999999999,21.44232782,0.61,3.66
2.0,0.7749999999999999,22.3123284,0.69,4.14
2.0,0.75,23.4259996,0.77,4.62
2.0,0.725,24.1788668,0.86,5.16
2.0,0.7,24.778911,0.93,5.58
2.0,0.6749999999999999,25.1687358,1.02,6.12
2.0,0.6499999999999999,25.6558794,1.1,6.6
2.0,0.625,25.9934466,1.19,7.14
2.0,0.6,26.2857604,1.29,7.74
2.0,0.575,26.494885,1.39,8.34
2.0,0.5499999999999999,26.7759434,1.49,8.94
2.0,0.5249999999999999,26.9773454,1.59,9.54
2.0,0.5,27.1482848,1.7,10.2
2.599999999999998,1.5,4.1946286000000015,0.01,0.06
2.599999999999998,1.475,-11.100715999999998,0.01,0.06
2.599999999999998,1.45,-11.076342000000004,0.01,0.06
2.599999999999998,1.425,-11.041122000000001,0.01,0.06
2.599999999999998,1.4,-11.0,0.01,0.06
2.599999999999998,1.375,-10.915507999999999,0.01,0.06
2.599999999999998,1.35,-10.812594,0.01,0.06
2.599999999999998,1.325,-10.678397999999998,0.01,0.06
2.599999999999998,1.3,-10.537973999999998,0.01,0.06
2.599999999999998,1.275,-10.279876000000002,0.01,0.06
2.599999999999998,1.25,-10.001981999999998,0.01,0.06
2.599999999999998,1.225,-9.671122000000004,0.01,0.06
2.599999999999998,1.2,-9.345890000000004,0.01,0.06
2.599999999999998,1.175,-8.769551999999997,0.02,0.12
2.599999999999998,1.15,-8.157305999999998,0.02,0.12
2.599999999999998,1.125,-7.406514000000005,0.02,0.12
2.599999999999998,1.1,-6.615212000000003,0.02,0.12
2.599999999999998,1.075,-5.049038000000003,0.03,0.18
2.599999999999998,1.05,-3.072250000000004,0.04,0.24
2.599999999999998,1.025,-0.29872600000000205,0.06,0.36
2.599999999999998,1.0,2.5446980000000003,0.09,0.54
2.599999999999998,0.975,6.770251999999999,0.13,0.78
2.599999999999998,0.95,9.7543244,0.17,1.02
2.599999999999998,0.9249999999999999,12.476277999999999,0.23,1.38
2.599999999999998,0.8999999999999999,14.4485782,0.3,1.8
2.599999999999998,0.875,16.9589856,0.37,2.22
2.599999999999998,0.85,18.693269,0.45,2.7
2.599999999999998,0.825,20.16608922,0.53,3.18
2.599999999999998,0.7999999999999999,21.17095382,0.61,3.66
2.599999999999998,0.7749999999999999,22.4955164,0.69,4.14
2.599999999999998,0.75,23.3994568,0.77,4.62
2.599999999999998,0.725,24.151506400000002,0.85,5.1
2.599999999999998,0.7,24.635611,0.93,5.58
2.599999999999998,0.6749999999999999,25.2399764,1.01,6.06
2.599999999999998,0.6499999999999999,25.6367422,1.1,6.6
2.599999999999998,0.625,25.9763772,1.19,7.14
2.599999999999998,0.6,26.2092282,1.28,7.68
2.599999999999998,0.575,26.531416999999998,1.38,8.28
2.599999999999998,0.5499999999999999,26.7602668,1.48,8.88
2.599999999999998,0.5249999999999999,26.9664604,1.59,9.54
2.599999999999998,0.5,27.0963314,1.7,10.2
3.1999999999999993,1.5,-3.4997445999999997,0.01,0.06
3.1999999999999993,1.475,-11.143639999999998,0.01,0.06
3.1999999999999993,1.45,-11.120924000000002,0.01,0.06
3.1999999999999993,1.425,-11.093488,0.01,0.06
3.1999999999999993,1.4,-11.035521999999997,0.01,0.06
3.1999999999999993,1.375,-10.962773999999996,0.01,0.06
3.1999999999999993,1.35,-10.861063999999999,0.01,0.06
3.1999999999999993,1.325,-10.754840000000002,0.01,0.06
3.1999999999999993,1.3,-10.549115999999998,0.01,0.06
3.1999999999999993,1.275,-10.329225999999998,0.01,0.06
3.1999999999999993,1.25,-10.05178,0.01,0.06
3.1999999999999993,1.225,-9.78714,0.01,0.06
3.1999999999999993,1.2,-9.306353999999999,0.01,0.06
3.1999999999999993,1.175,-8.812903999999996,0.02,0.12
3.1999999999999993,1.15,-8.198342000000004,0.02,0.12
3.1999999999999993,1.125,-7.600562000000004,0.02,0.12
3.1999999999999993,1.1,-6.442769999999996,0.02,0.12
3.1999999999999993,1.075,-5.093926,0.03,0.18
3.1999999999999993,1.05,-3.1297059999999988,0.04,0.24
3.1999999999999993,1.025,-0.9498119999999979,0.06,0.36
3.1999999999999993,1.0,3.2165159999999986,0.09,0.54
3.1999999999999993,0.975,6.693232,0.12,0.72
3.1999999999999993,0.95,9.6781118,0.17,1.02
3.1999999999999993,0.9249999999999999,11.875456000000002,0.23,1.38
3.1999999999999993,0.8999999999999999,14.8775254,0.3,1.8
3.1999999999999993,0.875,16.910853,0.37,2.22
3.1999999999999993,0.85,18.6462008,0.45,2.7
3.1999999999999993,0.825,19.83807328,0.53,3.18
3.1999999999999993,0.7999999999999999,21.3711725,0.61,3.66
3.1999999999999993,0.7749999999999999,22.4562326,0.69,4.14
3.1999999999999993,0.75,23.3597922,0.77,4.62
3.1999999999999993,0.725,23.9658716,0.85,5.1
3.1999999999999993,0.7,24.7149606,0.93,5.58
3.1999999999999993,0.6749999999999999,25.2085678,1.01,6.06
3.1999999999999993,0.6499999999999999,25.6069122,1.1,6.6
3.1999999999999993,0.625,25.879226799999998,1.19,7.14
3.1999999999999993,0.6,26.2418626,1.28,7.68
3.1999999999999993,0.575,26.5066022,1.38,8.28
3.1999999999999993,0.5499999999999999,26.737802600000002,1.48,8.88
3.1999999999999993,0.5249999999999999,26.8971016,1.59,9.54
3.1999999999999993,0.5,27.1057038,1.7,10.2
3.799999999999997,1.5,-3.5913846000000014,0.01,0.06
3.799999999999997,1.475,-11.246164,0.01,0.06
3.799999999999997,1.45,-11.229009999999999,0.01,0.06
3.799999999999997,1.425,-11.191608000000002,0.01,0.06
3.799999999999997,1.4,-11.142737999999998,0.01,0.06
3.799999999999997,1.375,-11.072602,0.01,0.06
3.799999999999997,1.35,-10.992737999999996,0.01,0.06
3.799999999999997,1.325,-10.838505999999995,0.01,0.06
3.799999999999997,1.3,-10.662097999999997,0.01,0.06
3.799999999999997,1.275,-10.443494000000005,0.01,0.06
3.799999999999997,1.25,-10.222341999999998,0.01,0.06
3.799999999999997,1.225,-9.829398000000005,0.01,0.06
3.799999999999997,1.2,-9.413616000000001,0.01,0.06
3.799999999999997,1.175,-8.915776000000001,0.02,0.12
3.799999999999997,1.15,-8.426236,0.02,0.12
3.799999999999997,1.125,-7.539372000000004,0.02,0.12
3.799999999999997,1.1,-6.539037999999998,0.02,0.12
3.799999999999997,1.075,-5.201872000000002,0.03,0.18
3.799999999999997,1.05,-3.6773039999999995,0.04,0.24
3.799999999999997,1.025,-0.5349620000000002,0.06,0.36
3.799999999999997,1.0,3.013607999999998,0.08,0.48
3.799999999999997,0.975,6.504176000000001,0.12,0.72
3.799999999999997,0.95,8.939710000000002,0.17,1.02
3.799999999999997,0.9249999999999999,12.255652,0.23,1.38
3.799999999999997,0.8999999999999999,14.7302854,0.3,1.8
3.799999999999997,0.875,16.7828882,0.37,2.22
3.799999999999997,0.85,18.193844,0.44,2.64
3.799999999999997,0.825,20.0230449,0.52,3.12
3.799999999999997,0.7999999999999999,21.27436194,0.6,3.6
3.799999999999997,0.7749999999999999,22.3595408,0.68,4.08
3.799999999999997,0.75,23.0885852,0.76,4.56
3.799999999999997,0.725,24.0200564,0.84,5.04
3.799999999999997,0.7,24.6293668,0.92,5.52
3.799999999999997,0.6749999999999999,25.1283618,1.01,6.06
3.799999999999997,0.6499999999999999,25.4545632,1.09,6.54
3.799999999999997,0.625,25.8815818,1.18,7.08
3.799999999999997,0.6,26.181527000000003,1.27,7.62
3.799999999999997,0.575,26.450956599999998,1.37,8.22
3.799999999999997,0.5499999999999999,26.634995,1.48,8.88
3.799999999999997,0.5249999999999999,26.8824474,1.58,9.48
3.799999999999997,0.5,27.051045600000002,1.69,10.14
4.399999999999999,1.5,-3.7356054000000007,0.01,0.06
4.399999999999999,1.475,-11.416742,0.01,0.06
4.399999999999999,1.45,-11.39368,0.01,0.06
4.399999999999999,1.425,-11.363986,0.01,0.06
4.399999999999999,1.4,-11.316675999999994,0.01,0.06
4.399999999999999,1.375,-11.262246000000005,0.01,0.06
4.399999999999999,1.35,-11.150259999999996,0.01,0.06
4.399999999999999,1.325,-11.020690000000002,0.01,0.06
4.399999999999999,1.3,-10.845695999999997,0.01,0.06
4.399999999999999,1.275,-10.672636,0.01,0.06
4.399999999999999,1.25,-10.348238000000002,0.01,0.06
4.399999999999999,1.225,-10.010348,0.01,0.06
4.399999999999999,1.2,-9.678464000000002,0.01,0.06
4.399999999999999,1.175,-9.084522,0.02,0.12
4.399999999999999,1.15,-8.457467999999999,0.02,0.12
4.399999999999999,1.125,-7.696933999999999,0.02,0.12
4.399999999999999,1.1,-6.909965999999997,0.02,0.12
4.399999999999999,1.075,-5.374758,0.03,0.18
4.399999999999999,1.05,-3.4753800000000012,0.04,0.24
4.399999999999999,1.025,-0.8117100000000015,0.06,0.36
4.399999999999999,1.0,1.9635000000000034,0.08,0.48
4.399999999999999,0.975,6.229939999999999,0.12,0.72
4.399999999999999,0.95,9.270508000000001,0.17,1.02
4.399999999999999,0.9249999999999999,12.0200032,0.22,1.32
4.399999999999999,0.8999999999999999,14.0284602,0.29,1.74
4.399999999999999,0.875,16.597892,0.36,2.16
4.399999999999999,0.85,18.3641732,0.43,2.58
4.399999999999999,0.825,19.86038648,0.51,3.06
4.399999999999999,0.7999999999999999,20.87313412,0.59,3.54
4.399999999999999,0.7749999999999999,22.2029294,0.67,4.02
4.399999999999999,0.75,23.1062012,0.75,4.5
4.399999999999999,0.725,23.8699624,0.83,4.98
4.399999999999999,0.7,24.3694138,0.91,5.46
4.399999999999999,0.6749999999999999,25.0011258,0.99,5.94
4.399999999999999,0.6499999999999999,25.420516,1.08,6.48
4.399999999999999,0.625,25.7805502,1.17,7.02
4.399999999999999,0.6,26.0258296,1.26,7.56
4.399999999999999,0.575,26.358905800000002,1.36,8.16
4.399999999999999,0.5499999999999999,26.593358000000002,1.47,8.82
4.399999999999999,0.5249999999999999,26.7985216,1.58,9.48
4.399999999999999,0.5,26.9314466,1.69,10.14
5.0,1.5,-4.308947,0.01,0.06
5.0,1.475,-12.056212000000002,0.01,0.06
5.0,1.45,-12.041491999999998,0.01,0.06
5.0,1.425,-12.023747999999998,0.01,0.06
5.0,1.4,-11.97919,0.01,0.06
5.0,1.375,-11.920512000000002,0.01,0.06
5.0,1.35,-11.833338000000005,0.01,0.06
5.0,1.325,-11.738522,0.01,0.06
5.0,1.3,-11.550149999999995,0.01,0.06
5.0,1.275,-11.339649999999999,0.01,0.06
5.0,1.25,-11.063636000000002,0.01,0.06
