vg1 [V],vg2 [V],det power [dBm],amp current [A],amp power [W]
0.825,0.6,26.4522754,1.91,11.46
0.825,0.575,26.566539,2.02,12.12
0.825,0.5499999999999999,26.681805400000002,2.13,12.78
0.825,0.5249999999999999,26.7357992,2.23,13.38
0.825,0.5,26.8006178,2.34,14.04
0.7999999999999999,1.5,-0.4593917999999988,0.15,0.9
0.7999999999999999,1.475,-7.0811980000000005,0.15,0.9
0.7999999999999999,1.45,-6.884024,0.15,0.9
0.7999999999999999,1.425,-6.596612,0.15,0.9
0.7999999999999999,1.4,-6.236885999999998,0.15,0.9
0.7999999999999999,1.375,-5.716104000000001,0.15,0.9
0.7999999999999999,1.35,-5.266572000000004,0.16,0.96
0.7999999999999999,1.325,-4.594155999999998,0.16,0.96
0.7999999999999999,1.3,-3.565021999999999,0.16,0.96
0.7999999999999999,1.275,-2.587918000000002,0.17,1.02
0.7999999999999999,1.25,-1.0041900000000012,0.18,1.08
0.7999999999999999,1.225,1.0400539999999978,0.2,1.2
0.7999999999999999,1.2,3.663114,0.22,1.32
0.7999999999999999,1.175,6.140303999999997,0.25,1.5
0.7999999999999999,1.15,8.71321,0.29,1.74
0.7999999999999999,1.125,10.6644954,0.34,2.04
0.7999999999999999,1.1,13.2440316,0.39,2.34
0.7999999999999999,1.075,15.0081952,0.44,2.64
0.7999999999999999,1.05,16.5345122,0.5,3.0
0.7999999999999999,1.025,17.584041,0.56,3.36
0.7999999999999999,1.0,19.22459936,0.62,3.72
0.7999999999999999,0.975,20.03248966,0.68,4.08
0.7999999999999999,0.95,20.93989404,0.75,4.5
0.7999999999999999,0.9249999999999999,21.5997892,0.82,4.92
0.7999999999999999,0.8999999999999999,22.6383184,0.89,5.34
0.7999999999999999,0.875,23.123229600000002,0.96,5.76
0.7999999999999999,0.85,23.673744199999998,1.04,6.24
0.7999999999999999,0.825,24.146508599999997,1.11,6.66
0.7999999999999999,0.7999999999999999,24.623940400000002,1.19,7.14
0.7999999999999999,0.7749999999999999,24.899144399999997,1.27,7.62
0.7999999999999999,0.75,25.2112552,1.36,8.16
0.7999999999999999,0.725,25.4973806,1.45,8.7
0.7999999999999999,0.7,25.760464,1.54,9.24
0.7999999999999999,0.6749999999999999,25.9653634,1.63,9.78
0.7999999999999999,0.6499999999999999,26.157094,1.73,10.38
0.7999999999999999,0.625,26.3194844,1.83,10.98
0.7999999999999999,0.6,26.4504102,1.94,11.64
0.7999999999999999,0.575,26.5621128,2.04,12.24
0.7999999999999999,0.5499999999999999,26.6585646,2.15,12.9
0.7999999999999999,0.5249999999999999,26.7328962,2.26,13.56
0.7999999999999999,0.5,26.7975328,2.36,14.16
0.7749999999999999,1.5,-0.4680104000000007,0.21,1.26
0.7749999999999999,1.475,-7.134276,0.21,1.26
0.7749999999999999,1.45,-6.946459999999995,0.21,1.26
0.7749999999999999,1.425,-6.557294000000002,0.21,1.26
0.7749999999999999,1.4,-6.259611999999997,0.21,1.26
0.7749999999999999,1.375,-5.831011999999998,0.21,1.26
0.7749999999999999,1.35,-5.410467999999998,0.21,1.26
0.7749999999999999,1.325,-4.4942540000000015,0.22,1.32
0.7749999999999999,1.3,-3.7928959999999954,0.22,1.32
0.7749999999999999,1.275,-2.655791999999998,0.23,1.38
0.7749999999999999,1.25,-1.4227319999999999,0.24,1.44
0.7749999999999999,1.225,1.3436479999999982,0.25,1.5
0.7749999999999999,1.2,3.370794,0.28,1.68
0.7749999999999999,1.175,6.0087019999999995,0.31,1.86
0.7749999999999999,1.15,8.581196,0.34,2.04
0.7749999999999999,1.125,11.510780999999998,0.39,2.34
0.7749999999999999,1.1,13.153011000000001,0.44,2.64
0.7749999999999999,1.075,14.9281686,0.49,2.94
0.7749999999999999,1.05,16.4684874,0.55,3.3
0.7749999999999999,1.025,18.042373,0.61,3.66
0.7749999999999999,1.0,18.94865062,0.67,4.02
0.7749999999999999,0.975,19.99084476,0.73,4.38
0.7749999999999999,0.95,20.90205858,0.8,4.8
0.7749999999999999,0.9249999999999999,21.7638568,0.87,5.22
0.7749999999999999,0.8999999999999999,22.4655934,0.94,5.64
0.7749999999999999,0.875,23.0988618,1.01,6.06
0.7749999999999999,0.85,23.6548344,1.08,6.48
0.7749999999999999,0.825,24.1286584,1.16,6.96
0.7749999999999999,0.7999999999999999,24.5306176,1.24,7.44
0.7749999999999999,0.7749999999999999,24.8891612,1.32,7.92
0.7749999999999999,0.75,25.1635712,1.4,8.4
0.7749999999999999,0.725,25.4837526,1.49,8.94
0.7749999999999999,0.7,25.7383916,1.58,9.48
0.7749999999999999,0.6749999999999999,25.959612,1.67,10.02
0.7749999999999999,0.6499999999999999,26.127260200000002,1.77,10.62
0.7749999999999999,0.625,26.3116964,1.87,11.22
0.7749999999999999,0.6,26.4457506,1.97,11.82
0.7749999999999999,0.575,26.5601042,2.08,12.48
0.7749999999999999,0.5499999999999999,26.6348202,2.18,13.08
0.7749999999999999,0.5249999999999999,26.7513034,2.29,13.74
0.7749999999999999,0.5,26.797195000000002,2.4,14.4
0.75,1.5,-0.47790339999999887,0.28,1.68
0.75,1.475,-7.148173999999994,0.28,1.68
0.75,1.45,-6.868333999999997,0.28,1.68
0.75,1.425,-6.635210000000001,0.28,1.68
0.75,1.4,-6.282913999999998,0.28,1.68
0.75,1.375,-5.8609480000000005,0.28,1.68
0.75,1.35,-5.227635999999997,0.29,1.74
0.75,1.325,-4.677156000000004,0.29,1.74
0.75,1.3,-3.8523599999999973,0.29,1.74
0.75,1.275,-2.7378479999999996,0.3,1.8
0.75,1.25,-1.0764320000000005,0.31,1.86
0.75,1.225,0.7885800000000032,0.32,1.92
0.75,1.2,3.218777999999997,0.34,2.04
0.75,1.175,5.880585999999999,0.37,2.22
0.75,1.15,8.432754,0.41,2.46
0.75,1.125,10.896510800000001,0.46,2.76
0.75,1.1,13.0454932,0.5,3.0
0.75,1.075,14.6969232,0.56,3.36
0.75,1.05,16.6887204,0.61,3.66
0.75,1.025,17.7121222,0.67,4.02
0.75,1.0,18.88985246,0.73,4.38
0.75,0.975,19.73231306,0.79,4.74
0.75,0.95,21.0342602,0.86,5.16
0.75,0.9249999999999999,21.6845144,0.93,5.58
0.75,0.8999999999999999,22.4284386,1.0,6.0
0.75,0.875,23.066318799999998,1.07,6.42
0.75,0.85,23.7348116,1.14,6.84
0.75,0.825,24.1059608,1.21,7.26
0.75,0.7999999999999999,24.511797,1.29,7.74
0.75,0.7749999999999999,24.871563000000002,1.37,8.22
0.75,0.75,25.2523134,1.45,8.7
0.75,0.725,25.472028,1.54,9.24
0.75,0.7,25.7285362,1.63,9.78
0.75,0.6749999999999999,25.9515582,1.72,10.32
0.75,0.6499999999999999,26.1871754,1.82,10.92
0.75,0.625,26.306846200000003,1.92,11.52
0.75,0.6,26.4420166,2.02,12.12
0.75,0.575,26.5597722,2.13,12.78
0.75,0.5499999999999999,26.6591142,2.23,13.38
0.75,0.5249999999999999,26.731527200000002,2.33,13.98
0.75,0.5,26.7966722,2.44,14.64
0.725,1.5,-0.458889199999998,0.36,2.16
0.725,1.475,-7.150757999999996,0.36,2.16
0.725,1.45,-6.9354080000000025,0.36,2.16
0.725,1.425,-6.659231999999996,0.36,2.16
0.725,1.4,-6.374158000000001,0.37,2.22
0.725,1.375,-5.894945999999997,0.37,2.22
0.725,1.35,-5.378164000000002,0.37,2.22
0.725,1.325,-4.730627999999999,0.37,2.22
0.725,1.3,-4.088951999999999,0.38,2.28
0.725,1.275,-2.599820000000001,0.38,2.28
0.725,1.25,-1.3281840000000003,0.39,2.34
0.725,1.225,0.6268300000000018,0.41,2.46
0.725,1.2,3.043596000000001,0.43,2.58
0.725,1.175,6.2040120000000005,0.46,2.76
0.725,1.15,8.256367999999998,0.49,2.94
0.725,1.125,10.745484999999999,0.54,3.24
0.725,1.1,12.9138756,0.58,3.48
0.725,1.075,15.1006124,0.64,3.84
0.725,1.05,16.3264044,0.69,4.14
0.725,1.025,17.6884324,0.75,4.5
0.725,1.0,18.88744648,0.81,4.86
0.725,0.975,20.1680984,0.88,5.28
0.725,0.95,20.86943592,0.94,5.64
0.725,0.9249999999999999,21.6883862,1.01,6.06
0.725,0.8999999999999999,22.4157156,1.08,6.48
0.725,0.875,23.1645648,1.15,6.9
0.725,0.85,23.5869248,1.23,7.38
0.725,0.825,24.0683256,1.3,7.8
0.725,0.7999999999999999,24.4481736,1.38,8.28
0.725,0.7749999999999999,24.846891,1.46,8.76
0.725,0.75,25.1695576,1.55,9.3
0.725,0.725,25.4621378,1.64,9.84
0.725,0.7,25.666526,1.73,10.38
0.725,0.6749999999999999,25.9842626,1.82,10.92
0.725,0.6499999999999999,26.1311672,1.92,11.52
0.725,0.625,26.297212000000002,2.02,12.12
0.725,0.6,26.4332368,2.12,12.72
0.725,0.575,26.5751712,2.23,13.38
0.725,0.5499999999999999,26.6451168,2.33,13.98
0.725,0.5249999999999999,26.722878,2.43,14.58
0.725,0.5,26.7717982,2.54,15.24
0.7,1.5,-0.4979030000000009,0.45,2.7
0.7,1.475,-7.170512000000002,0.46,2.76
0.7,1.45,-6.945549999999997,0.46,2.76
0.7,1.425,-6.615910000000003,0.46,2.76
0.7,1.4,-6.32808,0.46,2.76
0.7,1.375,-5.916435999999997,0.46,2.76
0.7,1.35,-5.407634000000002,0.46,2.76
0.7,1.325,-4.713381999999999,0.47,2.82
0.7,1.3,-3.9749180000000024,0.47,2.82
0.7,1.275,-2.9049939999999985,0.48,2.88
0.7,1.25,-1.4359060000000028,0.48,2.88
0.7,1.225,0.5275339999999993,0.5,3.0
0.7,1.2,2.8769980000000004,0.52,3.12
0.7,1.175,5.517156,0.55,3.3
0.7,1.15,8.362269999999999,0.59,3.54
0.7,1.125,11.057078800000001,0.63,3.78
0.7,1.1,13.292409,0.68,4.08
0.7,1.075,15.1180246,0.74,4.44
0.7,1.05,16.683239,0.8,4.8
0.7,1.025,17.9851636,0.86,5.16
0.7,1.0,19.149029679999998,0.92,5.52
0.7,0.975,20.16494444,0.99,5.94
0.7,0.95,21.00372024,1.06,6.36
0.7,0.9249999999999999,21.7819082,1.12,6.72
0.7,0.8999999999999999,22.455486,1.19,7.14
0.7,0.875,23.0083328,1.26,7.56
0.7,0.85,23.552999,1.34,8.04
0.7,0.825,24.0211356,1.42,8.52
0.7,0.7999999999999999,24.433627,1.5,9.0
0.7,0.7749999999999999,24.7335438,1.58,9.48
0.7,0.75,25.1974148,1.67,10.02
0.7,0.725,25.4243092,1.76,10.56
0.7,0.7,25.681349,1.86,11.16
0.7,0.6749999999999999,25.900102,1.95,11.7
0.7,0.6499999999999999,26.127830799999998,2.05,12.3
0.7,0.625,26.248440600000002,2.15,12.9
0.7,0.6,26.383058,2.25,13.5
0.7,0.575,26.4992324,2.35,14.1
0.7,0.5499999999999999,26.6018724,2.45,14.7
0.7,0.5249999999999999,26.6672,2.55,15.3
0.7,0.5,26.729264,2.65,15.9
0.6749999999999999,1.5,-0.5193693999999986,0.56,3.36
0.6749999999999999,1.475,-7.179357999999997,0.56,3.36
0.6749999999999999,1.45,-6.956302000000001,0.57,3.42
0.6749999999999999,1.425,-6.688018000000007,0.57,3.42
0.6749999999999999,1.4,-6.385350000000006,0.57,3.42
0.6749999999999999,1.375,-5.927161999999999,0.57,3.42
0.6749999999999999,1.35,-5.444618000000002,0.57,3.42
0.6749999999999999,1.325,-4.818502000000002,0.57,3.42
0.6749999999999999,1.3,-4.066154000000001,0.58,3.48
0.6749999999999999,1.275,-2.9916400000000003,0.58,3.48
0.6749999999999999,1.25,-1.5560200000000002,0.59,3.54
0.6749999999999999,1.225,0.3743219999999994,0.6,3.6
0.6749999999999999,1.2,3.195224000000003,0.63,3.78
0.6749999999999999,1.175,6.684909999999999,0.67,4.02
0.6749999999999999,1.15,9.708869599999998,0.71,4.26
0.6749999999999999,1.125,12.2009964,0.76,4.56
0.6749999999999999,1.1,13.8962394,0.81,4.86
0.6749999999999999,1.075,15.9213108,0.87,5.22
0.6749999999999999,1.05,17.370612,0.94,5.64
0.6749999999999999,1.025,18.5939268,1.0,6.0
0.6749999999999999,1.0,19.4714098,1.07,6.42
0.6749999999999999,0.975,20.70833976,1.13,6.78
0.6749999999999999,0.95,21.28990192,1.2,7.2
0.6749999999999999,0.9249999999999999,21.9586246,1.27,7.62
0.6749999999999999,0.8999999999999999,22.4377268,1.34,8.04
0.6749999999999999,0.875,23.1802394,1.42,8.52
0.6749999999999999,0.85,23.558223,1.49,8.94
0.6749999999999999,0.825,23.996709,1.58,9.48
0.6749999999999999,0.7999999999999999,24.3091872,1.66,9.96
0.6749999999999999,0.7749999999999999,24.8137986,1.74,10.44
0.6749999999999999,0.75,25.055498200000002,1.83,10.98
0.6749999999999999,0.725,25.336216,1.92,11.52
0.6749999999999999,0.7,25.5848144,2.01,12.06
0.6749999999999999,0.6749999999999999,25.8423868,2.1,12.6
0.6749999999999999,0.6499999999999999,25.9818994,2.2,13.2
0.6749999999999999,0.625,26.1410028,2.3,13.8
0.6749999999999999,0.6,26.2752078,2.39,14.34
0.6749999999999999,0.575,26.4142586,2.49,14.94
0.6749999999999999,0.5499999999999999,26.480013200000002,2.59,15.54
0.6749999999999999,0.5249999999999999,26.556517,2.69,16.14
0.6749999999999999,0.5,26.618774600000002,2.78,16.68
0.6499999999999999,1.5,-0.5452021999999985,0.68,4.08
0.6499999999999999,1.475,-7.1879680000000015,0.68,4.08
0.6499999999999999,1.45,-6.9686660000000025,0.68,4.08
0.6499999999999999,1.425,-6.758962000000004,0.68,4.08
0.6499999999999999,1.4,-6.304220000000004,0.68,4.08
0.6499999999999999,1.375,-5.972730000000002,0.68,4.08
0.6499999999999999,1.35,-5.476566000000002,0.69,4.14
0.6499999999999999,1.325,-4.9837880000000006,0.69,4.14
0.6499999999999999,1.3,-3.8956820000000008,0.69,4.14
0.6499999999999999,1.275,-2.9132940000000005,0.7,4.2
0.6499999999999999,1.25,-1.0583379999999991,0.71,4.26
0.6499999999999999,1.225,1.7955140000000007,0.73,4.38
0.6499999999999999,1.2,6.091654,0.76,4.56
0.6499999999999999,1.175,8.669834,0.81,4.86
0.6499999999999999,1.15,11.344675200000001,0.85,5.1
0.6499999999999999,1.125,13.5417106,0.91,5.46
0.6499999999999999,1.1,15.499626000000001,0.97,5.82
0.6499999999999999,1.075,16.8684588,1.03,6.18
0.6499999999999999,1.05,18.1676562,1.1,6.6
0.6499999999999999,1.025,19.24498106,1.16,6.96
0.6499999999999999,1.0,20.23342766,1.23,7.38
0.6499999999999999,0.975,20.92389748,1.29,7.74
0.6499999999999999,0.95,21.575193,1.36,8.16
0.6499999999999999,0.9249999999999999,22.0364022,1.43,8.57
0.6499999999999999,0.8999999999999999,22.7786108,1.51,9.04
0.6499999999999999,0.875,23.1391,1.59,9.52
0.6499999999999999,0.85,23.570988,1.66,9.94
0.6499999999999999,0.825,23.966078,1.74,10.42
0.6499999999999999,0.7999999999999999,24.3902088,1.82,10.9
0.6499999999999999,0.7749999999999999,24.643535,1.91,11.44
0.6499999999999999,0.75,24.9302392,1.99,11.92
0.6499999999999999,0.725,25.1909192,2.08,12.46
0.6499999999999999,0.7,25.476276,2.17,13.0
0.6499999999999999,0.6749999999999999,25.630549600000002,2.27,13.6
0.6499999999999999,0.6499999999999999,25.8139514,2.36,14.14
0.6499999999999999,0.625,25.9742576,2.45,14.68
0.6499999999999999,0.6,26.1189732,2.55,15.27
0.6499999999999999,0.575,26.222420800000002,2.64,15.81
0.6499999999999999,0.5499999999999999,26.3192186,2.74,16.41
0.6499999999999999,0.5249999999999999,26.399746999999998,2.84,17.01
0.6499999999999999,0.5,26.4637342,2.93,17.55
0.625,1.5,-0.5682507999999977,0.8,4.8
0.625,1.475,-7.163228000000004,0.8,4.8
0.625,1.45,-6.946658000000003,0.8,4.8
0.625,1.425,-6.648803999999995,0.81,4.86
0.625,1.4,-6.292376000000001,0.81,4.86
0.625,1.375,-5.857785999999997,0.81,4.86
0.625,1.35,-5.354976000000001,0.81,4.86
0.625,1.325,-4.551188,0.82,4.92
0.625,1.3,-3.486951999999995,0.82,4.92
0.625,1.275,-1.7545900000000003,0.83,4.98
0.625,1.25,0.40068199999999976,0.85,5.1
0.625,1.225,4.446156000000002,0.88,5.28
0.625,1.2,7.894298000000001,0.92,5.52
0.625,1.175,10.7396374,0.97,5.82
0.625,1.15,12.5579038,1.02,6.12
0.625,1.125,14.851873600000001,1.08,6.48
0.625,1.1,16.4467136,1.14,6.84
0.625,1.075,17.7876046,1.21,7.26
0.625,1.05,18.69108842,1.27,7.61
0.625,1.025,19.849677406,1.34,8.03
0.625,1.0,20.628470036,1.41,8.45
0.625,0.975,21.28021592,1.48,8.87
0.625,0.95,21.7220344,1.55,9.28
0.625,0.9249999999999999,22.4207404,1.62,9.7
0.625,0.8999999999999999,22.7751324,1.7,10.18
0.625,0.875,23.1840054,1.77,10.6
0.625,0.85,23.4878464,1.85,11.08
0.625,0.825,23.9816396,1.93,11.56
0.625,0.7999999999999999,24.2235352,2.01,12.04
0.625,0.7749999999999999,24.509779,2.1,12.58
0.625,0.75,24.765666,2.18,13.06
0.625,0.725,25.051415,2.26,13.54
0.625,0.7,25.2199424,2.35,14.08
0.625,0.6749999999999999,25.4162868,2.44,14.62
0.625,0.6499999999999999,25.5987468,2.53,15.15
0.625,0.625,25.7730218,2.63,15.75
0.625,0.6,25.894505199999998,2.72,16.29
0.625,0.575,26.014806,2.81,16.83
0.625,0.5499999999999999,26.1182102,2.91,17.43
0.625,0.5249999999999999,26.2049296,3.0,17.97
0.625,0.5,26.2612464,3.1,18.57
0.6,1.5,-0.5677970000000023,0.93,5.58
0.6,1.475,-7.097088000000003,0.93,5.58
0.6,1.45,-6.815756,0.94,5.64
0.6,1.425,-6.494492000000001,0.94,5.64
0.6,1.4,-6.082742000000003,0.94,5.64
0.6,1.375,-5.612355999999998,0.94,5.64
0.6,1.35,-4.848327999999999,0.95,5.7
0.6,1.325,-3.752507999999999,0.96,5.76
0.6,1.3,-2.0249779999999973,0.97,5.82
0.6,1.275,0.070885999999998,0.99,5.94
0.6,1.25,4.787482000000001,1.02,6.12
0.6,1.225,7.331038000000001,1.05,6.3
0.6,1.2,10.1456406,1.1,6.6
0.6,1.175,11.994578,1.15,6.9
0.6,1.15,14.749409400000001,1.2,7.2
0.6,1.125,16.0176464,1.27,7.61
0.6,1.1,17.4170358,1.33,7.97
0.6,1.075,18.3470776,1.39,8.33
0.6,1.05,19.75266272,1.46,8.75
0.6,1.025,20.34030784,1.53,9.16
0.6,1.0,20.98523116,1.6,9.58
0.6,0.975,21.5281454,1.67,10.0
0.6,0.95,22.0884264,1.74,10.42
0.6,0.9249999999999999,22.4273244,1.82,10.9
0.6,0.8999999999999999,22.8292858,1.89,11.32
0.6,0.875,23.1893614,1.96,11.74
0.6,0.85,23.589561,2.04,12.22
0.6,0.825,23.823243,2.12,12.7
0.6,0.7999999999999999,24.0945848,2.2,13.18
0.6,0.7749999999999999,24.344173599999998,2.28,13.66
0.6,0.75,24.568956,2.37,14.2
0.6,0.725,24.782494200000002,2.45,14.68
0.6,0.7,24.9845996,2.54,15.21
0.6,0.6749999999999999,25.167524999999998,2.63,15.75
0.6,0.6499999999999999,25.344864,2.72,16.29
0.6,0.625,25.5042334,2.81,16.83
0.6,0.6,25.645415,2.9,17.37
0.6,0.575,25.7733828,2.99,17.91
0.6,0.5499999999999999,25.9074884,3.09,18.51
0.6,0.5249999999999999,25.9665754,3.18,19.05
0.6,0.5,26.047826999999998,3.2,18.78
0.575,1.5,-0.5325102000000008,1.08,6.48
0.575,1.475,-6.881995999999997,1.08,6.48
0.575,1.45,-6.604915999999996,1.09,6.54
0.575,1.425,-6.212578000000001,1.09,6.54
0.575,1.4,-5.687961999999999,1.09,6.54
0.575,1.375,-4.972749999999998,1.1,6.6
0.575,1.35,-3.8493580000000023,1.11,6.66
0.575,1.325,-2.006442,1.12,6.72
0.575,1.3,0.30705599999999933,1.13,6.78
0.575,1.275,3.825835999999999,1.16,6.96
0.575,1.25,7.023612,1.2,7.2
0.575,1.225,9.723891000000002,1.24,7.44
0.575,1.2,11.5945714,1.29,7.73
0.575,1.175,14.409907,1.34,8.03
0.575,1.15,15.6447582,1.4,8.39
0.575,1.125,17.0705398,1.46,8.75
0.575,1.1,18.0323634,1.53,9.16
0.575,1.075,19.45296912,1.59,9.52
0.575,1.05,20.05958926,1.66,9.94
0.575,1.025,20.68934392,1.73,10.36
0.575,1.0,21.2081226,1.8,10.78
0.575,0.975,21.755103599999998,1.87,11.2
0.575,0.95,22.074916,1.95,11.68
0.575,0.9249999999999999,22.4680864,2.02,12.1
0.575,0.8999999999999999,22.8281892,2.09,12.52
0.575,0.875,23.1705932,2.17,13.0
0.575,0.85,23.4329406,2.24,13.42
0.575,0.825,23.6919308,2.32,13.9
0.575,0.7999999999999999,23.9240104,2.4,14.38
0.575,0.7749999999999999,24.1588218,2.49,14.92
0.575,0.75,24.3380612,2.57,15.39
0.575,0.725,24.5295962,2.66,15.93
0.575,0.7,24.695744,2.75,16.47
0.575,0.6749999999999999,24.8893364,2.84,17.01
0.575,0.6499999999999999,25.0584122,2.93,17.55
0.575,0.625,25.218161000000002,3.02,18.09
0.575,0.6,25.3330702,3.1,18.57
0.575,0.575,25.524849,3.2,19.17
0.575,0.5499999999999999,25.5681382,3.2,18.66
0.575,0.5249999999999999,25.5895126,3.2,18.08
0.575,0.5,25.593988,3.2,17.47
0.5499999999999999,1.5,-7.005410000000001,1.23,7.38
0.5499999999999999,1.475,-6.698888,1.24,7.44
0.5499999999999999,1.45,-6.304881999999999,1.24,7.44
0.5499999999999999,1.425,-5.796845999999999,1.24,7.44
0.5499999999999999,1.4,-4.897017999999999,1.25,7.5
0.5499999999999999,1.375,-3.9025200000000027,1.26,7.56
0.5499999999999999,1.35,-2.043803999999998,1.27,7.62
0.5499999999999999,1.325,0.5401500000000006,1.29,7.74
0.5499999999999999,1.3,3.910817999999999,1.31,7.86
0.5499999999999999,1.275,6.640987999999998,1.35,8.1
0.5499999999999999,1.25,9.376092,1.39,8.33
0.5499999999999999,1.225,11.4914406,1.43,8.57
0.5499999999999999,1.2,13.9968638,1.48,8.87
0.5499999999999999,1.175,15.2870756,1.54,9.22
0.5499999999999999,1.15,16.7060548,1.6,9.58
0.5499999999999999,1.125,17.676228000000002,1.66,9.94
0.5499999999999999,1.1,19.14347926,1.73,10.36
0.5499999999999999,1.075,19.743577408,1.79,10.72
0.5499999999999999,1.05,20.37573498,1.86,11.14
0.5499999999999999,1.025,20.8721535,1.93,11.56
0.5499999999999999,1.0,21.3947688,2.0,11.98
0.5499999999999999,0.975,21.717349,2.08,12.46
0.5499999999999999,0.95,22.1031138,2.15,12.88
0.5499999999999999,0.9249999999999999,22.4607406,2.22,13.3
0.5499999999999999,0.8999999999999999,22.801584,2.29,13.72
0.5499999999999999,0.875,23.0562002,2.37,14.2
0.5499999999999999,0.85,23.3043376,2.45,14.68
0.5499999999999999,0.825,23.504991,2.53,15.15
0.5499999999999999,0.7999999999999999,23.7311576,2.61,15.63
0.5499999999999999,0.7749999999999999,23.9208496,2.7,16.17
0.5499999999999999,0.75,24.099924,2.79,16.71
0.5499999999999999,0.725,24.249277,2.88,17.25
0.5499999999999999,0.7,24.4518006,2.96,17.73
0.5499999999999999,0.6749999999999999,24.622486600000002,3.05,18.27
0.5499999999999999,0.6499999999999999,24.7879296,3.14,18.81
0.5499999999999999,0.625,24.90003,3.2,19.04
0.5499999999999999,0.6,24.9420944,3.2,18.46
0.5499999999999999,0.575,24.9435614,3.2,17.89
0.5499999999999999,0.5499999999999999,24.9645912,3.2,17.31
0.5499999999999999,0.5249999999999999,24.9750892,3.2,16.74
0.5499999999999999,0.5,24.999772399999998,3.2,16.1
0.5249999999999999,1.5,-0.42140859999999947,1.39,8.34
0.5249999999999999,1.475,-6.410518000000003,1.4,8.4
0.5249999999999999,1.45,-5.9785140000000006,1.4,8.4
0.5249999999999999,1.425,-4.995666,1.41,8.46
0.5249999999999999,1.4,-3.950958,1.42,8.52
0.5249999999999999,1.375,-2.131608,1.43,8.58
0.5249999999999999,1.35,0.42453800000000186,1.45,8.69
0.5249999999999999,1.325,3.7265440000000005,1.47,8.81
0.5249999999999999,1.3,6.339752000000001,1.5,8.98
0.5249999999999999,1.275,9.03113,1.54,9.22
0.5249999999999999,1.25,11.3327134,1.59,9.52
0.5249999999999999,1.225,13.2637448,1.63,9.76
0.5249999999999999,1.2,14.902959599999999,1.69,10.12
0.5249999999999999,1.175,16.3727194,1.74,10.42
0.5249999999999999,1.15,17.598637,1.8,10.78
0.5249999999999999,1.125,18.6651028,1.86,11.14
0.5249999999999999,1.1,19.42954238,1.93,11.56
0.5249999999999999,1.075,20.04414682,2.0,11.98
0.5249999999999999,1.05,20.50079868,2.07,12.4
0.5249999999999999,1.025,21.0230548,2.14,12.82
0.5249999999999999,1.0,21.3360648,2.21,13.24
0.5249999999999999,0.975,21.7284802,2.28,13.66
0.5249999999999999,0.95,22.0166156,2.35,14.08
0.5249999999999999,0.9249999999999999,22.477875,2.42,14.5
0.5249999999999999,0.8999999999999999,22.6960792,2.5,14.97
0.5249999999999999,0.875,22.9347788,2.58,15.45
0.5249999999999999,0.85,23.1540304,2.66,15.93
0.5249999999999999,0.825,23.3966086,2.74,16.41
0.5249999999999999,0.7999999999999999,23.5410716,2.83,16.95
0.5249999999999999,0.7749999999999999,23.7226092,2.91,17.43
0.5249999999999999,0.75,23.896447600000002,3.0,17.97
0.5249999999999999,0.725,24.0898348,3.09,18.51
0.5249999999999999,0.7,24.2508752,3.18,19.05
0.5249999999999999,0.6749999999999999,24.254831199999998,3.2,18.72
0.5249999999999999,0.6499999999999999,24.2143788,3.2,18.18
0.5249999999999999,0.625,24.201817,3.2,17.66
0.5249999999999999,0.6,24.215353399999998,3.2,17.12
0.5249999999999999,0.575,24.2468528,3.2,16.58
0.5249999999999999,0.5499999999999999,24.285854999999998,3.2,16.0
0.5249999999999999,0.5249999999999999,24.339509800000002,3.2,15.42
0.5249999999999999,0.5,24.349091,3.2,14.78
0.5,1.5,-0.3514872000000011,1.55,9.3
0.5,1.475,-6.0383359999999975,1.56,9.36
0.5,1.45,-5.159296000000001,1.56,9.36
0.5,1.425,-4.174637999999998,1.57,9.4
0.5,1.4,-2.4030140000000024,1.58,9.46
0.5,1.375,0.021567999999998477,1.6,9.58
0.5,1.35,3.058154000000002,1.62,9.7
0.5,1.325,5.890726000000001,1.65,9.88
0.5,1.3,8.547596,1.69,10.12
0.5,1.275,10.8251852,1.73,10.36
0.5,1.25,12.7855118,1.78,10.66
0.5,1.225,14.454114,1.83,10.96
0.5,1.2,15.9420144,1.88,11.26
0.5,1.175,17.0548692,1.94,11.62
0.5,1.15,18.240369,2.0,11.98
0.5,1.125,19.06571582,2.07,12.4
0.5,1.1,19.68899566,2.13,12.76
0.5,1.075,20.06961844,2.2,13.18
0.5,1.05,20.64949106,2.27,13.6
0.5,1.025,20.95213514,2.34,14.02
0.5,1.0,21.3293724,2.41,14.44
0.5,0.975,21.711351,2.47,14.8
0.5,0.95,22.113024799999998,2.54,15.21
0.5,0.9249999999999999,22.3420668,2.62,15.69
0.5,0.8999999999999999,22.5984826,2.69,16.11
0.5,0.875,22.8196292,2.77,16.59
0.5,0.85,23.069135,2.85,17.07
0.5,0.825,23.2203404,2.94,17.61
0.5,0.7999999999999999,23.402479800000002,3.02,18.09
0.5,0.7749999999999999,23.582195,3.11,18.63
0.5,0.75,23.7643958,3.19,19.11
0.5,0.725,23.7157832,3.2,18.66
0.5,0.7,23.674482,3.2,18.18
0.5,0.6749999999999999,23.6764634,3.2,17.76
0.5,0.6499999999999999,23.6925886,3.2,17.28
0.5,0.625,23.7222082,3.2,16.77
